PtID C4HHHC4_Q00 C4HHHC4_Q10 C4HHHC4_Q20 HC4HHC4_Q00 HC4HHC4_Q10 HC4HHC4_Q11s HC4HHC4_Q20 HC4HHC4_Q21s HC4HHC4_Q22c aiESP
Pt:-1.700758_5.291223_2.267663_ethane 0.266167889416 -0.00129176261573 0.000170696209491 0.807272068161 0.0112876771727 -0.00762920415438 0.00593233094459 -0.00303642716488 -0.000401023917292 0.000783948
Pt:-1.700758_5.291223_3.023553_ethane 0.256465170151 -0.000665853913219 4.13750989629e-06 0.775187055974 0.00753829184463 -0.00407732919377 0.00381763827852 -0.00188067686639 0.00049156017574 0.000511155
Pt:-1.700758_5.291223_3.779443_ethane 0.245580201879 -0.000117379794608 -0.000135546079045 0.739985192282 0.0044192895095 -0.00108989556651 0.00214100638758 -0.00100947886071 0.00109431948421 0.000295285
Pt:-1.700758_6.047113_-3.023567_ethane 0.242462593142 -8.48511746762e-05 -0.000135538661561 0.727939536582 0.000150734596577 -0.00101837263844 -0.000322364655051 -0.000746499125956 0.00193321576605 -8.51323e-05
Pt:-1.700758_6.047113_-2.267677_ethane 0.249800172976 -0.000405325817605 -5.58335533036e-05 0.751596484716 0.00216592080232 -0.00269483753121 0.000688561303133 -0.00120397489763 0.00161340764473 5.41988e-05
Pt:-1.700758_6.047113_-1.511787_ethane 0.255373369155 -0.00068713384494 1.59117826839e-05 0.770366880286 0.0049567243127 -0.00420086547734 0.00222201667948 -0.00171416447251 0.00105001059376 0.00027293
Pt:-1.700758_6.047113_-0.755897_ethane 0.258743384893 -0.000870249079657 6.28983576267e-05 0.782523600305 0.0079890497631 -0.00520657442282 0.00402222478942 -0.00216485732692 0.000345682844703 0.000530194
Pt:-1.700758_6.047113_-0.000007_ethane 0.259616843335 -0.000909236573181 7.21253743125e-05 0.786599057321 0.0103652061491 -0.00542228265738 0.00554140788537 -0.00239216562766 -0.00026283953867 0.000746945
Pt:-1.700758_6.047113_0.755883_ethane 0.257914471115 -0.00079250367674 4.03618850632e-05 0.781882858832 0.0112740395245 -0.00474791111619 0.00620677728461 -0.0022828098953 -0.000526213086324 0.000846568
Pt:-1.700758_6.047113_1.511773_ethane 0.25379090603 -0.000547827561765 -2.4155653995e-05 0.76876719563 0.0105125450842 -0.00335038211126 0.0058298020568 -0.00187182997036 -0.000371948442585 0.000806112
Pt:-1.700758_6.047113_2.267663_ethane 0.247596289205 -0.000230219103269 -0.000105625439332 0.748648500474 0.00856788945847 -0.0015807602181 0.00471615091784 -0.00131555736327 5.26660692395e-05 0.000665952
Pt:-1.700758_6.047113_3.023553_ethane 0.239797539126 9.96777892359e-05 -0.000187316403405 0.72344274831 0.00621182968736 0.000199079041294 0.00337176747865 -0.000774037362712 0.000525549738783 0.000492012
Pt:-1.700758_6.803003_-0.755897_ethane 0.239587206583 5.69421984041e-05 -0.000172700921843 0.722528250463 0.00566900408135 -5.10809034685e-05 0.00302067699136 -0.000801066726847 0.000627623892262 0.000438454
Pt:-1.700758_6.803003_-0.000007_ethane 0.240274560808 4.09604971661e-05 -0.00016966645499 0.725462228502 0.00709338597582 -8.06545764478e-05 0.00391769428215 -0.000862552832422 0.000276126195822 0.000567857
Pt:-1.700758_6.803003_0.755883_ethane 0.23893702657 0.000100420665003 -0.000184863679805 0.721727568503 0.00768621145581 0.000284351598396 0.00433353708845 -0.000790561961571 9.46833909932e-05 0.000630924
Pt:-0.944868_-6.803017_-2.267677_ethane 0.239975697027 0.00142406833456 -0.000605663396059 0.716938971712 -0.00288682950685 0.00643099604511 -0.00157800394999 0.000416211698733 0.00319542105812 -0.000203188
Pt:-0.944868_-6.803017_-1.511787_ethane 0.244838358605 0.00137732234755 -0.000606749472994 0.731332109693 -0.00331859592279 0.00612751823183 -0.00184850829907 0.00033936248221 0.00345091860049 -0.000254833
Pt:-0.944868_-6.803017_-0.755897_ethane 0.247762363708 0.00134629290324 -0.0006071293981 0.740306174546 -0.00309391094375 0.00596891414482 -0.00176528971875 0.000287488193659 0.00353055397197 -0.000243841
Pt:-0.944868_-6.803017_-0.000007_ethane 0.248519556082 0.00134485151815 -0.000609319988286 0.743209904298 -0.00212676191983 0.00603316590039 -0.00126838679817 0.000274237691211 0.00339727484515 -0.000159809
Pt:-0.944868_-6.803017_0.755883_ethane 0.24704863782 0.00137607863306 -0.000613770791566 0.739723848749 -0.000604874124215 0.00633091671523 -0.00043002497919 0.000317201722834 0.00305944765676 -1.79604e-05
Pt:-0.944868_-6.803017_1.511773_ethane 0.243468743555 0.00143057788406 -0.000618533464838 0.729951091733 0.00106732333313 0.00679283248988 0.000548877038189 0.000423971780772 0.00258191577964 0.000144715
Pt:-0.944868_-6.047127_-3.779457_ethane 0.241833297114 0.0013856920821 -0.000599692424568 0.723782799489 -0.000989396656702 0.00638910051498 -0.000596093550137 0.000377763993311 0.00291239777103 -4.16377e-05
Pt:-0.944868_-6.047127_-3.023567_ethane 0.251338115225 0.00125548766871 -0.000592103326179 0.751563332217 -0.00246738819989 0.00553435594906 -0.00149426226946 0.000182005497102 0.00355495103109 -0.000204768
Pt:-0.944868_-6.047127_-2.267677_ethane 0.259494836403 0.00109390605275 -0.000574491995087 0.77531781114 -0.00395304940212 0.00455415857519 -0.00237780441305 1.58281632273e-06 0.00415572236391 -0.000371071
Pt:-0.944868_-6.047127_-1.511787_ethane 0.265723842768 0.000938131216409 -0.000553880371858 0.793631592813 -0.00487818732348 0.00367064579508 -0.00294941755948 -0.00014962778837 0.00459144405847 -0.000484351
Pt:-0.944868_-6.047127_-0.755897_ethane 0.269505215062 0.000833390826461 -0.000539477640933 0.805275718767 -0.00465729979796 0.0031268718701 -0.00291310097542 -0.000273434397135 0.00474779926016 -0.000486019
Pt:-0.944868_-6.047127_-0.000007_ethane 0.270487792297 0.000815344271741 -0.000538746419363 0.809304412762 -0.00304329848014 0.00310870875629 -0.00211296763129 -0.00035481666717 0.00454865416481 -0.000347698
Pt:-0.944868_-6.047127_0.755883_ethane 0.268576141664 0.000892801726282 -0.000553366539796 0.805167179508 -0.000383856682664 0.00366918734773 -0.000658148059446 -0.000341094051245 0.00399342064121 -9.66301e-05
Pt:-0.944868_-6.047127_1.511773_ethane 0.263955884733 0.00104278006389 -0.000578127455116 0.792891491151 0.00248154341579 0.00468350948692 0.00105037643142 -0.000181145230319 0.00319745350449 0.000189853
Pt:-0.944868_-6.047127_2.267663_ethane 0.257044777156 0.00122179676022 -0.000603714164617 0.773245582644 0.00468032403568 0.00588006412306 0.00249032389222 0.000109012194675 0.00236874885373 0.000425325
Pt:-0.944868_-6.047127_3.023553_ethane 0.248393580737 0.00138509849119 -0.000621181126142 0.747690194576 0.00576436028711 0.00695650549993 0.00331007243399 0.000441505963943 0.00169776042355 0.00055998
Pt:-0.944868_-5.291237_-4.535347_ethane 0.246620312426 0.00131179035153 -0.000592720292171 0.739747004658 0.00137818038472 0.00617817173022 0.00067072673423 0.000290102592267 0.0026112185163 0.000155296
Pt:-0.944868_-5.291237_-3.779457_ethane 0.25926804152 0.00107312792097 -0.00056716500749 0.777104443149 -0.000137725442708 0.00470675502831 -0.00036600132445 -7.08426424626e-05 0.00346300827109 -3.24896e-05
Pt:-0.944868_-5.291237_-3.023567_ethane 0.271179160085 0.00072867049606 -0.000515278374528 0.811838645533 -0.00248229125766 0.00269392354597 -0.00185290279271 -0.000443546299218 0.00446009024416 -0.000308153
Pt:-0.944868_-5.291237_-2.267677_ethane 0.281607428956 0.000317487401101 -0.000443576336986 0.841940646765 -0.00518806701069 0.000416383954033 -0.00347927274288 -0.000751705742701 0.00543299845211 -0.000622036
Pt:-0.944868_-5.291237_-1.511787_ethane 0.289710137187 -7.83745578066e-05 -0.000369140476042 0.86547853079 -0.0071831424999 -0.00167595895887 -0.00467912970985 -0.000990597068632 0.00616213414035 -0.000866318
Pt:-0.944868_-5.291237_-0.755897_ethane 0.294690680396 -0.000350788809231 -0.00031653242153 0.8808069534 -0.007166000665 -0.00308268171013 -0.00483565820448 -0.00123919519845 0.00645293793318 -0.000910615
Pt:-0.944868_-5.291237_-0.000007_ethane 0.295990959621 -0.000409618182663 -0.000307085700058 0.886588367039 -0.00443883790757 -0.0033902102205 -0.0035563572769 -0.00152912763832 0.00616241793039 -0.000677835
Pt:-0.944868_-5.291237_0.755883_ethane 0.293456920052 -0.000230861988028 -0.000346241868181 0.881839610404 0.000366125495377 -0.00240657653055 -0.000960847096133 -0.00170929028363 0.00524788483911 -0.000215825
Pt:-0.944868_-5.291237_1.511773_ethane 0.287388304991 0.000128602229514 -0.00041972390681 0.866303076061 0.00543024253264 -0.000311973534765 0.00213666312544 -0.00154635919382 0.00390456182943 0.000304519
Pt:-0.944868_-5.291237_2.267663_ethane 0.278442814778 0.000562855196399 -0.000502365668962 0.840963082449 0.00890426229826 0.00232188721377 0.00457638131137 -0.000999506904062 0.00256223639175 0.000695826
Pt:-0.944868_-5.291237_3.023553_ethane 0.267451150698 0.000968490940297 -0.000571406583392 0.808082343655 0.0100630004128 0.00479781636046 0.00566260742634 -0.00028868087655 0.00159439446227 0.000873528
Pt:-0.944868_-5.291237_3.779443_ethane 0.255235289255 0.00127966786525 -0.000614280221472 0.770544661222 0.00937674071307 0.00664216643778 0.00551878420135 0.000326267802727 0.0010847222659 0.000870079
Pt:-0.944868_-5.291237_4.535333_ethane 0.242490754302 0.0014741488664 -0.000628719342388 0.731025474527 0.00776758552297 0.00772390271851 0.00469764604945 0.000727382160319 0.00089972877193 0.000765992
Pt:-0.944868_-4.535347_-5.291237_ethane 0.247169994578 0.00129227158208 -0.00058864155444 0.743216161048 0.0042965804698 0.00633491608821 0.00239051142231 0.000320750422283 0.00196599860972 0.000418435
Pt:-0.944868_-4.535347_-4.535347_ethane 0.262532485014 0.000972710054236 -0.00055019941432 0.789568999518 0.00392979840609 0.004435589445 0.00190266372587 -0.000227927752259 0.00276288605847 0.000319082
Pt:-0.944868_-4.535347_-3.779457_ethane 0.278073438398 0.000438415269173 -0.000461246915223 0.835883315328 0.00220047013265 0.00133709250321 0.000524611978961 -0.000946529106074 0.00394735765103 6.59602e-05
Pt:-0.944868_-4.535347_-3.023567_ethane 0.293081998688 -0.000321788648766 -0.000314359965056 0.879709353678 -0.00134739801739 -0.00288591108848 -0.00189059602195 -0.00164991052877 0.0054478809656 -0.000379103
Pt:-0.944868_-4.535347_2.267663_ethane 0.302414849329 -0.000772776461036 -0.000239115491085 0.919414338424 0.016760606134 -0.00535419426442 0.00861551393857 -0.00363551093588 0.00227251617185 0.00126073
Pt:-0.944868_-4.535347_3.023553_ethane 0.288326712956 0.000117232274858 -0.000422278643888 0.876207713552 0.0173321470507 4.89819777648e-05 0.00978549147991 -0.00199510858194 0.00105626792872 0.0014252
Pt:-0.944868_-4.535347_3.779443_ethane 0.273061972417 0.000798854384798 -0.000546800406816 0.827931449631 0.0147839069308 0.00410078618959 0.00867629487857 -0.000586744562002 0.000661779017129 0.00128658
Pt:-0.944868_-4.535347_4.535333_ethane 0.25752711517 0.00124364111057 -0.000612401503366 0.77858630618 0.0112588812204 0.00658647392343 0.0067327943774 0.000302520452658 0.000687015305533 0.00103732
Pt:-0.944868_-4.535347_5.291223_ethane 0.242340097728 0.00148319557068 -0.000631015645209 0.730716754509 0.00802899246902 0.00780487529795 0.00487507672492 0.000755174739288 0.000821646599013 0.000791505
Pt:-0.944868_-3.779457_-6.047127_ethane 0.243394870715 0.0013358187328 -0.000589467876567 0.733041041875 0.00633767176204 0.00680975035539 0.0037202125309 0.0004877249632 0.00128638377965 0.000618161
Pt:-0.944868_-3.779457_-5.291237_ethane 0.260559057273 0.00101167233424 -0.000553704389753 0.785943429804 0.00783136733872 0.00496312045637 0.00435245624365 -0.000130639010722 0.00172112368856 0.000687693
Pt:-0.944868_-3.779457_-4.535347_ethane 0.27887583867 0.000383430745813 -0.000448509529187 0.842295256408 0.00864058027641 0.00132195485702 0.00435364926548 -0.00120851968054 0.00256566816499 0.000653311
Pt:-0.944868_-3.779457_-3.779457_ethane 0.297910373367 -0.000659724747166 -0.000240483233636 0.900117416916 0.00743162109419 -0.00468654546913 0.00286061320908 -0.00270981172116 0.00402671587498 0.000387822
Pt:-0.944868_-3.779457_3.779443_ethane 0.291693522384 -4.75213502113e-05 -0.000392602675174 0.889295761842 0.0221457838495 -0.00079213858442 0.0130436489239 -0.00247808071859 -5.82529707413e-05 0.00186781
Pt:-0.944868_-3.779457_4.535333_ethane 0.272842234511 0.000819964863637 -0.00055224283478 0.827574955402 0.0153555965689 0.00426742937171 0.00908764623066 -0.000543239460746 0.000486756702558 0.00134339
Pt:-0.944868_-3.779457_5.291223_ethane 0.254881374309 0.00130572141509 -0.000620913860339 0.769867026838 0.0100849110045 0.0068610244054 0.00600495074261 0.000393189275843 0.000874824860723 0.000939608
Pt:-0.944868_-3.023567_-6.047127_ethane 0.253696813193 0.00116011021007 -0.000571748559704 0.766027652467 0.00936544418702 0.00600454115249 0.00550384266923 0.000208041996953 0.000952296540921 0.000861141
Pt:-0.944868_-3.023567_-5.291237_ethane 0.273421342119 0.000591824100176 -0.000484152076224 0.828098218856 0.0128301232682 0.00279211144733 0.00726965228588 -0.000890280156297 0.00114162747962 0.00108162
Pt:-0.944868_-3.023567_-4.535347_ethane 0.294990283196 -0.000492757764779 -0.000272923875908 0.896390246895 0.0163045891538 -0.0036113558324 0.00867215550359 -0.00301241831431 0.00168008933987 0.00125641
Pt:-0.944868_-3.023567_4.535333_ethane 0.287803746925 0.0001791007982 -0.000438533748201 0.875453640117 0.0188891913968 0.000486654479043 0.0109175547996 -0.00192141356714 0.000592759491885 0.0015818
Pt:-0.944868_-3.023567_5.291223_ethane 0.266835847162 0.00102288309908 -0.000585360718109 0.806962727371 0.0114103081233 0.00521691660444 0.00658457286726 -0.00018518480992 0.00120914460403 0.0010066
Pt:-0.944868_-3.023567_6.047113_ethane 0.247745409578 0.00142785413123 -0.000632046975448 0.746326298918 0.00681748133567 0.00730306388113 0.00399868982504 0.00053924972404 0.0014066638615 0.000662841
Pt:-0.944868_-2.267677_-6.803017_ethane 0.243054769973 0.00132868007733 -0.00058623894 0.733166087443 0.00826431300028 0.00697371990746 0.00497839400717 0.000567685464476 0.000742242778696 0.000797131
Pt:-0.944868_-2.267677_-6.047127_ethane 0.262769787776 0.000934248946519 -0.000539418699076 0.79541538191 0.0124778005865 0.00487191858426 0.00737065189187 -0.000192071500817 0.000577306199111 0.00110929
Pt:-0.944868_-2.267677_-5.291237_ethane 0.284996710356 6.45891202569e-05 -0.000384206697764 0.866941702154 0.0186401315747 -0.000136477099874 0.0108084494209 -0.00201774747282 0.000292626184857 0.00155494
Pt:-0.944868_-2.267677_4.535333_ethane 0.301500223531 -0.000643324399328 -0.000273972524247 0.918163644472 0.0196167949599 -0.00455916183546 0.0106437484529 -0.00360508684959 0.00149225884648 0.00155173
Pt:-0.944868_-2.267677_5.291223_ethane 0.277510700054 0.000659105906851 -0.000527329636993 0.83928302623 0.0109753304594 0.00298840018809 0.00595650951381 -0.000886503499974 0.00201407366536 0.00090158
Pt:-0.944868_-2.267677_6.047113_ethane 0.256142905591 0.001289917425 -0.000621082905245 0.771341223654 0.00613470457188 0.00638547634679 0.00341781712965 0.000224094746492 0.00199172116601 0.00056794
Pt:-0.944868_-1.511787_-6.803017_ethane 0.248678797707 0.00124202338333 -0.000578566723659 0.750761741799 0.00924479512185 0.00651822376856 0.00552569581071 0.000401042481772 0.000729856619085 0.000868829
Pt:-0.944868_-1.511787_-6.047127_ethane 0.269980474714 0.000700433001909 -0.000500592356827 0.81864623196 0.0146298253978 0.00358491287048 0.00862155396668 -0.000653935993195 0.000404059198862 0.00127134
Pt:-0.944868_-1.511787_-5.291237_ethane 0.294377403193 -0.000482327332003 -0.000271903938101 0.898511616149 0.0232954513835 -0.00340102559077 0.0136388155765 -0.00333818757492 -0.000373621182777 0.00193745
Pt:-0.944868_-1.511787_5.291223_ethane 0.286100126224 0.000278653744248 -0.000459110317593 0.863860958222 0.00805933188471 0.000615000783243 0.00379684010732 -0.00146266582786 0.00329204213382 0.000567333
Pt:-0.944868_-1.511787_6.047113_ethane 0.262779919734 0.00114133918512 -0.000603367274679 0.790317308002 0.00421443557242 0.00534817241367 0.00211219633757 -6.72908940293e-05 0.00278748652513 0.000360734
Pt:-0.944868_-1.511787_6.803003_ethane 0.242406861194 0.00149517716412 -0.000634954583628 0.727408526398 0.00222072211225 0.00725271773958 0.00124241965028 0.000521471279095 0.00230677512023 0.000257497
Pt:-0.944868_-0.755897_-6.803017_ethane 0.252336299167 0.0011723851787 -0.000570457168384 0.761747080367 0.00907264066526 0.00606614783649 0.00533444748511 0.000240084498537 0.000958413327968 0.000838062
Pt:-0.944868_-0.755897_-6.047127_ethane 0.274724474447 0.000517151282693 -0.000467726460861 0.833172023481 0.0146634801327 0.0024596626206 0.00846713827903 -0.00102911139845 0.000704183702166 0.00124448
Pt:-0.944868_-0.755897_-5.291237_ethane 0.300643496034 -0.000914717775517 -0.000178571277099 0.918352889317 0.0240383859218 -0.00610384324081 0.013758774956 -0.0043038321133 -0.000108418493544 0.00196501
Pt:-0.944868_-0.755897_5.291223_ethane 0.291805550065 -2.27183107306e-05 -0.000401419115289 0.878361168606 0.0031045541546 -0.00124208738345 0.000648970137224 -0.00166551132074 0.00470902455733 6.08419e-05
Pt:-0.944868_-0.755897_6.047113_ethane 0.267128030126 0.00102266499242 -0.000586756290565 0.801782200442 0.00137772468644 0.00446928482349 0.000372076111552 -0.000239389675297 0.00361809719772 7.913e-05
Pt:-0.944868_-0.755897_6.803003_ethane 0.245779319729 0.00145796669096 -0.000634607566955 0.736549828014 0.000547289778026 0.00686761064399 0.000241453814199 0.000411313867233 0.00280274810323 9.60425e-05
Pt:-0.944868_-0.000007_-6.803017_ethane 0.253734388999 0.0011419832494 -0.000566413307885 0.76512905568 0.0076174068274 0.00574972079457 0.00435396934373 0.000137699763273 0.00141812000043 0.00069653
Pt:-0.944868_-0.000007_-6.047127_ethane 0.276549834306 0.000438732926107 -0.000453020918422 0.837305537485 0.0121562435318 0.00184445092966 0.00669794036938 -0.00115650271295 0.00150840792657 0.000995089
Pt:-0.944868_-0.000007_-5.291237_ethane 0.303075713191 -0.00109996503413 -0.000137369398409 0.923367113513 0.0195571643612 -0.00725118348872 0.0104048197797 -0.00434087388036 0.0013443171772 0.00150602
Pt:-0.944868_-0.000007_5.291223_ethane 0.294012917528 -0.000152111547542 -0.000375685088315 0.881829554347 -0.00215945316692 -0.00203995396966 -0.00229234999441 -0.00148580454841 0.00578067271701 -0.000440535
Pt:-0.944868_-0.000007_6.047113_ethane 0.268797012205 0.000971246461633 -0.000578923136832 0.805009091007 -0.00155460139409 0.00400058490803 -0.0012716365505 -0.000259055605702 0.00425604716867 -0.000194765
Pt:-0.944868_-0.000007_6.803003_ethane 0.247066082719 0.00144092579001 -0.00063378962132 0.739371559982 -0.00114067784201 0.00661724046316 -0.000705475508491 0.000363444916768 0.00318712139025 -5.96499e-05
Pt:-0.944868_0.755883_-6.803017_ethane 0.252754604848 0.00116087491145 -0.000568534920927 0.760750455849 0.00526587043211 0.00566022535952 0.00288730151684 0.000124983634917 0.00196590040363 0.000483064
Pt:-0.944868_0.755883_-6.047127_ethane 0.275270312414 0.00049023625128 -0.000462266679416 0.83088696632 0.00793031069435 0.00192622261323 0.00401053538848 -0.000998476159293 0.0024973828452 0.000607692
Pt:-0.944868_0.755883_-5.291237_ethane 0.301370175907 -0.000975017736027 -0.000164651696069 0.913489000824 0.0117165798087 -0.00647599750208 0.0053110126753 -0.00348808387212 0.00322181105396 0.000758999
Pt:-0.944868_0.755883_5.291223_ethane 0.292465225219 -6.57627005917e-05 -0.000392353683132 0.8747049379 -0.00579270004717 -0.00163044893813 -0.00406273328133 -0.00113876648956 0.00623155091972 -0.000752804
Pt:-0.944868_0.755883_6.047113_ethane 0.267627176131 0.00100424598203 -0.000583505088543 0.800077243193 -0.00368651645583 0.00405249548777 -0.00235771907821 -0.000167842034383 0.00455391728047 -0.000378087
Pt:-0.944868_0.755883_6.803003_ethane 0.246164341962 0.00145075208508 -0.00063375062883 0.735835645263 -0.00241032832962 0.0065642472912 -0.00137100662201 0.00037481562701 0.00338120366204 -0.000169956
Pt:-0.944868_1.511773_-6.803017_ethane 0.24948026172 0.00122225217583 -0.00057543084136 0.749277973671 0.00271784579122 0.0058034792545 0.00139999547172 0.000192605179962 0.00241859944037 0.00026249
Pt:-0.944868_1.511773_-6.047127_ethane 0.271017041095 0.000654433546288 -0.00049153168317 0.81520947465 0.0035153728757 0.00262889535823 0.00145169153078 -0.000664027072887 0.00326466463198 0.000227733
Pt:-0.944868_1.511773_-5.291237_ethane 0.295741188751 -0.00058372980637 -0.000249123903674 0.891391714403 0.00401607664971 -0.00425235954329 0.000932008757057 -0.00232625307278 0.00455378268728 8.14146e-05
Pt:-0.944868_1.511773_5.291223_ethane 0.287343614804 0.000206030074832 -0.000444265126721 0.858241759186 -0.00688968619063 -0.000240042513595 -0.00442511837216 -0.000809620169317 0.00607885516812 -0.000804133
Pt:-0.944868_1.511773_6.047113_ethane 0.263730915709 0.00110994290079 -0.000598061955339 0.787679504854 -0.00453513472088 0.00456425696242 -0.00271159968522 -2.61822469584e-05 0.00449426540729 -0.000431888
Pt:-0.944868_1.511773_6.803003_ethane 0.243146384206 0.00148296224368 -0.00063368214001 0.726339863699 -0.00300585016696 0.00669684649733 -0.00164796538778 0.00042675231204 0.00336570041573 -0.000213756
Pt:-0.944868_2.267663_-6.803017_ethane 0.244177099691 0.0013057096602 -0.000582966137291 0.731919886551 0.000596025009202 0.00610404038191 0.00024343197344 0.000305111568819 0.00266495647326 8.8532e-05
Pt:-0.944868_2.267663_-6.047127_ethane 0.264201885333 0.000880946142203 -0.000529470757723 0.7923320243 0.000127227132589 0.00369158174119 -0.000326404947368 -0.000295130928897 0.00361523980411 -3.98918e-05
Pt:-0.944868_2.267663_-5.291237_ethane 0.286848088996 -5.0399668548e-05 -0.000359500969508 0.860700779581 -0.00122221191354 -0.00140370353432 -0.00163474916012 -0.00133221023781 0.00502531414881 -0.000320254
Pt:-0.944868_2.267663_4.535333_ethane 0.303714041302 -0.000820621317491 -0.000234482385384 0.908135626162 -0.00780142538419 -0.00552057273693 -0.00544822279737 -0.00163160011682 0.00715096637521 -0.00104947
Pt:-0.944868_2.267663_5.291223_ethane 0.27920973323 0.000576505836919 -0.000511305015267 0.834010097671 -0.00585259142463 0.00170886147689 -0.00370027689519 -0.000520421729219 0.00547802427542 -0.000647569
Pt:-0.944868_2.267663_6.047113_ethane 0.2574632669 0.00125380937779 -0.000615489320379 0.768883021763 -0.00419359127068 0.00535473514976 -0.0024366357234 0.0001341563456 0.00414909544786 -0.000371685
Pt:-0.944868_3.023553_-6.047127_ethane 0.255411616789 0.00111035834472 -0.000563280490434 0.764390587237 -0.00182509861821 0.0048194448548 -0.00123167617971 2.57431059578e-05 0.00358605987169 -0.000171123
Pt:-0.944868_3.023553_-5.291237_ethane 0.275592217878 0.00048660038583 -0.000462960610815 0.824623993628 -0.00367616550994 0.00138312843929 -0.00259145340547 -0.000625648344182 0.00484163533667 -0.000451715
Pt:-0.944868_3.023553_-4.535347_ethane 0.297756296495 -0.000702526214626 -0.000225663615198 0.890682990781 -0.00679346647768 -0.00485664061321 -0.00481282995393 -0.00153230789821 0.00647715558577 -0.00092317
Pt:-0.944868_3.023553_4.535333_ethane 0.290356171354 2.1652077145e-05 -0.000405785285289 0.86956688571 -0.0037790356893 -0.00113259385327 -0.00300451752523 -0.00118263520775 0.00579634672077 -0.000557042
Pt:-0.944868_3.023553_5.291223_ethane 0.268843342726 0.000947369586577 -0.000571889990409 0.803744633766 -0.0037739559311 0.00375337361331 -0.00243200069741 -0.000219159405312 0.00462034126819 -0.000395228
Pt:-0.944868_3.023553_6.047113_ethane 0.249335918753 0.00139475974445 -0.000627725863127 0.744969914127 -0.00313153985385 0.0062012227758 -0.00178572226319 0.000304926328983 0.0036274990479 -0.00024593
Pt:-0.944868_3.779443_-6.047127_ethane 0.24528250741 0.00129653063895 -0.000583838575198 0.733250670907 -0.00255761557859 0.00578605549445 -0.00148126400048 0.000276908823826 0.00331108771866 -0.000196695
Pt:-0.944868_3.779443_-5.291237_ethane 0.262896260687 0.000929209740326 -0.000538636186901 0.78560916011 -0.00414979868421 0.00369834552936 -0.00255765024675 -0.000140355390534 0.00430884549621 -0.000413719
Pt:-0.944868_3.779443_-4.535347_ethane 0.281774317176 0.000224342945243 -0.00041546790032 0.841837698945 -0.00626911992219 -6.74666858799e-05 -0.00403338698416 -0.00074295734661 0.00555116896277 -0.000727467
Pt:-0.944868_3.779443_-3.779457_ethane 0.301492633026 -0.000947231447742 -0.0001749197659 0.901110187826 -0.00846929508484 -0.00609204196098 -0.00573882240644 -0.00157878494569 0.0069097746341 -0.00111107
Pt:-0.944868_3.779443_3.779443_ethane 0.295036632068 -0.000273519302631 -0.000344326870464 0.888428725549 0.00317990553835 -0.00260673386468 0.000551353311344 -0.00196556965232 0.00485972417668 3.30991e-05
Pt:-0.944868_3.779443_4.535333_ethane 0.275543019816 0.00070011478824 -0.000529564861406 0.826354907739 -0.000401873671864 0.00260889947121 -0.00081498632225 -0.000598704423843 0.00438862269302 -0.000138077
Pt:-0.944868_3.779443_5.291223_ethane 0.257059964437 0.00124716625886 -0.000611881868883 0.769308020455 -0.00167140299423 0.00550859655011 -0.00113076610548 0.0001039861339 0.00370132384859 -0.000148116
Pt:-0.944868_4.535333_-5.291237_ethane 0.249552547351 0.0012358180953 -0.000579951811103 0.745478936895 -0.00360905796827 0.00537062723659 -0.00207352681847 0.000201562036998 0.00365620132786 -0.000304327
Pt:-0.944868_4.535333_-4.535347_ethane 0.265412677916 0.000865580347519 -0.000530332235506 0.792869962664 -0.00473789625048 0.00332784828031 -0.00289673470151 -0.000193956561366 0.00452044810502 -0.000478764
Pt:-0.944868_4.535333_-3.779457_ethane 0.281530796837 0.000251867344388 -0.000422768670762 0.841688921346 -0.00533769311758 9.43247379974e-05 -0.00357033399277 -0.000780367122785 0.00541514255958 -0.000641905
Pt:-0.944868_4.535333_-3.023567_ethane 0.297174686188 -0.000621929963233 -0.000247574627473 0.890531394863 -0.00422496852317 -0.00446615925397 -0.00353022002448 -0.00170821001076 0.00611039473555 -0.000683514
Pt:-0.944868_4.535333_3.023553_ethane 0.2922059179 -0.000130669112517 -0.000369973044067 0.884950932988 0.0117713700358 -0.00160841419407 0.00586466126936 -0.00222844027714 0.00277786784687 0.000860639
Pt:-0.944868_4.535333_3.779443_ethane 0.27632167892 0.000651517112891 -0.000518675805184 0.832280467055 0.00526467843301 0.00264160598621 0.00239783537959 -0.000796119050146 0.00328022133183 0.000371823
Pt:-0.944868_4.535333_4.535333_ethane 0.260235172251 0.00116351762431 -0.000599389256653 0.781045828968 0.00164175810315 0.00529940744592 0.000643716560357 -1.56813581858e-05 0.00320165002075 0.000134018
Pt:-0.944868_4.535333_5.291223_ethane 0.244578170495 0.00144434962264 -0.000626666224576 0.732548922376 -9.59702643048e-05 0.00675173243672 -0.000112425185814 0.000404902752256 0.00287584472392 3.86036e-05
Pt:-0.944868_5.291223_-4.535347_ethane 0.24938735408 0.0012475561035 -0.000582989498758 0.745246485635 -0.00318387093412 0.00546195324193 -0.00185203952031 0.000205772957984 0.00358319934443 -0.000265402
Pt:-0.944868_5.291223_-3.779457_ethane 0.262506858164 0.000962979317771 -0.000547428255894 0.785157306457 -0.00298763758269 0.00393829815066 -0.00195233397968 -0.000144937554583 0.00411333469468 -0.000306782
