PtID C2O1O1_Q00 C2O1O1_Q10 C2O1O1_Q20 O1C2O1_Q00 O1C2O1_Q10 O1C2O1_Q20 aiESP
Pt:3.968418_6.425059_-2.645621_co2 0.204099689797 0.00307763001421 -0.00418144645887 0.371057914379 0.0285653419201 -0.00306627823788 0.00583524
Pt:3.968418_6.425059_-1.889731_co2 0.211806102984 0.00343957500192 -0.00466721994631 0.382550992843 0.0312856282384 -0.00313938796042 0.00651674
Pt:3.968418_6.425059_-1.133841_co2 0.217458363054 0.00372235439106 -0.00504602434058 0.390838952928 0.0333503153499 -0.0031741651932 0.00704848
Pt:3.968418_6.425059_-0.377951_co2 0.220462250253 0.00387875262558 -0.00525526735889 0.395194776104 0.0344707547384 -0.00318571429741 0.0073423
Pt:3.968418_6.425059_0.377939_co2 0.220467478703 0.00387902859592 -0.00525563641159 0.395202328154 0.0344727186952 -0.00318573006727 0.00734282
Pt:3.968418_6.425059_1.133829_co2 0.217473416972 0.00372312750315 -0.0050470591354 0.390860866496 0.0333558907968 -0.0031742353266 0.00704993
Pt:3.968418_6.425059_1.889719_co2 0.211829288222 0.00344070465911 -0.00466873444825 0.382585234486 0.0312939791368 -0.00313956425888 0.00651886
Pt:3.968418_6.425059_2.645609_co2 0.20412873488 0.00307894411822 -0.00418321205422 0.371101648983 0.0285753840878 -0.00306660623418 0.0058377
Pt:3.968418_6.425059_3.401499_co2 0.195055873387 0.00268637397105 -0.00365512884591 0.357286862995 0.0255182367842 -0.00294639277716 0.00509739
Pt:3.968418_6.425059_4.157389_co2 0.185250961281 0.00230128700725 -0.00313583197396 0.342013064742 0.0223997590424 -0.00278050166218 0.00437005
Pt:3.968418_7.180949_-2.645621_co2 0.185324038729 0.00230401150372 -0.00313951061068 0.34212821831 0.0224222696369 -0.00278186030598 0.0043752
Pt:3.968418_7.180949_-1.889731_co2 0.19103587358 0.00252367927279 -0.00343589032993 0.351067735179 0.0242159211258 -0.00288253597638 0.00479024
Pt:3.968418_7.180949_-1.133841_co2 0.195152063025 0.00269035019772 -0.00366048414215 0.357434936699 0.0255497968167 -0.00294784521854 0.0051049
Pt:3.968418_7.180949_-0.377951_co2 0.197314380954 0.00278077334987 -0.0037822323184 0.360754499431 0.0262641269596 -0.002979528019 0.00527552
Pt:3.968418_7.180949_0.377939_co2 0.197318129332 0.00278093183182 -0.00378244564193 0.360760238763 0.0262653733173 -0.00297958131069 0.00527582
Pt:3.968418_7.180949_1.133829_co2 0.195162943099 0.00269080019822 -0.00366109020723 0.357451683246 0.0255533677584 -0.00294800927728 0.00510575
Pt:3.968418_7.180949_1.889719_co2 0.191052884493 0.00252435350082 -0.00343679935607 0.351094178318 0.0242213630109 -0.00288281884405 0.00479151
Pt:3.968418_7.180949_2.645609_co2 0.185345781985 0.00230482255754 -0.00314060568908 0.342162476974 0.0224289695247 -0.00278226422309 0.00437673
Pt:4.724308_-7.180961_-1.889731_co2 0.188885186245 -0.002654521775 -0.00331352785862 0.347774670272 0.0235006053119 -0.00285176394843 0.00462811
Pt:4.724308_-7.180961_-1.133841_co2 0.192861016951 -0.0028256993611 -0.00352466760418 0.35396295138 0.0247689072437 -0.00291912434074 0.00492489
Pt:4.724308_-7.180961_-0.377951_co2 0.194947257592 -0.00291839442174 -0.00363889670884 0.357186782515 0.025447223845 -0.00295217079361 0.00508551
Pt:4.724308_-7.180961_0.377939_co2 0.194950872676 -0.00291855678003 -0.00363909672001 0.357192354868 0.0254484068258 -0.00295222662938 0.00508579
Pt:4.724308_-7.180961_1.133829_co2 0.192871518296 -0.00282616096698 -0.00352523662929 0.353979219217 0.0247722996979 -0.00291929475049 0.00492568
Pt:4.724308_-7.180961_1.889719_co2 0.188901629025 -0.00265521507741 -0.00331438353331 0.347800383033 0.0235057841531 -0.00285205389972 0.00462931
Pt:4.724308_-6.425071_-3.401511_co2 0.192964510884 -0.00283025082058 -0.0035302781428 0.354123258054 0.0248023506196 -0.00292080200749 0.00493278
Pt:4.724308_-6.425071_-2.645621_co2 0.201743416206 -0.00323437750623 -0.00402773851099 0.367576942832 0.0277168476576 -0.00304793792223 0.00563262
Pt:4.724308_-6.425071_-1.889731_co2 0.209176209697 -0.00360520084197 -0.00448301504237 0.378743876099 0.0303013498734 -0.00312988789372 0.00627379
Pt:4.724308_-6.425071_-1.133841_co2 0.214615108975 -0.00389379851908 -0.00483657908981 0.386784789923 0.0322579459041 -0.0031732549814 0.00677214
Pt:4.724308_-6.425071_-0.377951_co2 0.217501142551 -0.0040530057894 -0.00503134769613 0.391006724125 0.0333179569185 -0.00319017036217 0.00704681
Pt:4.724308_-6.425071_0.377939_co2 0.217506163138 -0.00405328646294 -0.00503169089006 0.391014041595 0.0333198138745 -0.00319019598179 0.00704729
Pt:4.724308_-6.425071_1.133829_co2 0.214629580054 -0.00389458622593 -0.00483754322518 0.38680603694 0.0322632237091 -0.00317335057536 0.00677349
Pt:4.724308_-6.425071_1.889719_co2 0.209198541884 -0.00360635566665 -0.00448443114116 0.378777117678 0.0303092722214 -0.0031300956083 0.00627578
Pt:4.724308_-6.425071_2.645609_co2 0.201771466768 -0.00323572682495 -0.00402939716434 0.367619472047 0.0277264027344 -0.0030482935402 0.00563494
Pt:4.724308_-6.425071_3.401499_co2 0.192996070828 -0.0028316397366 -0.00353199021006 0.354172134877 0.0248125533061 -0.00292131281755 0.00493517
Pt:4.724308_-5.669181_-4.913291_co2 0.187184091598 -0.00258344609694 -0.00322578359629 0.345109171358 0.0229678317221 -0.00282127653617 0.00450483
Pt:4.724308_-5.669181_-4.157401_co2 0.199556113477 -0.00313031258579 -0.00389977097673 0.36425163451 0.0269764785258 -0.00301917861312 0.00545251
Pt:4.724308_-5.669181_-3.401511_co2 0.211982818809 -0.00375227434937 -0.00466327818446 0.382906963988 0.0313042314007 -0.00315409883211 0.00652783
Pt:4.724308_-5.669181_-2.645621_co2 0.223791147611 -0.00441490442384 -0.00547336313442 0.400100647853 0.0356790234567 -0.00321154100271 0.00767055
Pt:4.724308_-5.669181_-1.889731_co2 0.234069608157 -0.00505158517888 -0.00624863933269 0.414643804219 0.0396809595121 -0.00319759313808 0.00876574
Pt:4.724308_-5.669181_-1.133841_co2 0.241767010425 -0.00556651926959 -0.00687354857542 0.425278088278 0.0427882844472 -0.00314447615844 0.00964958
Pt:4.724308_-5.669181_1.133829_co2 0.241787698637 -0.00556794838749 -0.00687528034142 0.425306374454 0.0427967576482 -0.00314428179594 0.00965202
Pt:4.724308_-5.669181_1.889719_co2 0.234100901144 -0.00505361150334 -0.0062511020814 0.414687481406 0.0396934055588 -0.00319745325837 0.00876921
Pt:4.724308_-5.669181_2.645609_co2 0.223829438289 -0.00441717098275 -0.00547612835999 0.400155555808 0.0356936057508 -0.00321160386475 0.00767444
Pt:4.724308_-5.669181_3.401499_co2 0.2120246623 -0.00375449678309 -0.00466600083807 0.382968808918 0.0313192930609 -0.00315443055093 0.00653165
Pt:4.724308_-5.669181_4.157389_co2 0.199598779475 -0.00313232083999 -0.00390224135841 0.364316668605 0.0269908310946 -0.00301975880877 0.00545597
Pt:4.724308_-5.669181_4.913279_co2 0.187225706591 -0.00258516954456 -0.00322791175529 0.345174506168 0.0229807941105 -0.00282203382123 0.00450781
Pt:4.724308_-4.913291_-5.669181_co2 0.187285118568 -0.00258763136641 -0.00323095163257 0.345267770906 0.0229993061697 -0.0028231139816 0.00451209
Pt:4.724308_-4.913291_-4.913291_co2 0.201992630139 -0.00324637861259 -0.00404249037273 0.367954689259 0.0278017926401 -0.00305108553517 0.00565338
Pt:4.724308_-4.913291_-4.157401_co2 0.217803443639 -0.00406992889738 -0.00505203936927 0.391447158199 0.0334298481327 -0.00319168912227 0.007076
Pt:4.724308_-4.913291_-3.401511_co2 0.234260970216 -0.00506398498083 -0.00626370931244 0.414910840964 0.0397570935127 -0.00319672822443 0.00878705
Pt:4.724308_-4.913291_3.401499_co2 0.23431744495 -0.0050676482819 -0.00626816126072 0.41498962282 0.0397795732437 -0.00319646861647 0.00879331
Pt:4.724308_-4.913291_4.157389_co2 0.217858919961 -0.00407303962231 -0.00505584257532 0.391527946768 0.0334503992517 -0.0031919625594 0.00708134
Pt:4.724308_-4.913291_4.913279_co2 0.202044926733 -0.0032489007616 -0.00404559046851 0.368033928602 0.0278196332737 -0.00305174265236 0.00565773
Pt:4.724308_-4.913291_5.669169_co2 0.187333216144 -0.00258962550396 -0.00323341397001 0.34534326483 0.0230142981388 -0.00282398758812 0.00451554
Pt:4.724308_-4.157401_-6.425071_co2 0.183736288083 -0.00244330346588 -0.00305264269743 0.33967410278 0.0219063846641 -0.00275661546773 0.00426165
Pt:4.724308_-4.157401_-5.669181_co2 0.199801191073 -0.00314185989488 -0.003913975024 0.364625104528 0.0270589695897 -0.00302250100771 0.0054725
Pt:4.724308_-4.157401_-4.913291_co2 0.217962645897 -0.00407886010048 -0.00506295855626 0.391678969065 0.0334888389742 -0.00319246941695 0.00709141
Pt:4.724308_-4.157401_-4.157401_co2 0.238230200956 -0.00532577785264 -0.00658162278095 0.420419087609 0.0413492102473 -0.00317359684549 0.00923658
Pt:4.724308_-4.157401_4.157389_co2 0.238302800931 -0.00533064838352 -0.00658753284066 0.420519293481 0.0413785587479 -0.00317308050513 0.0092449
Pt:4.724308_-4.157401_4.913279_co2 0.218028357305 -0.00408255029868 -0.00506746997238 0.391774622422 0.0335132007635 -0.00319278754913 0.00709774
Pt:4.724308_-4.157401_5.669169_co2 0.199859593475 -0.00314461582147 -0.00391736485381 0.364714070157 0.0270786446799 -0.00302328905275 0.00547724
Pt:4.724308_-4.157401_6.425059_co2 0.183787760083 -0.00244535744693 -0.00305518159127 0.339755562889 0.021922048687 -0.00275760795573 0.0042652
Pt:4.724308_-3.401511_-6.425071_co2 0.193408393235 -0.00284982732978 -0.00355440787141 0.354810359595 0.0249460332593 -0.00292795255685 0.0049667
Pt:4.724308_-3.401511_-5.669181_co2 0.212424040184 -0.00377575311974 -0.00469203953802 0.383558763258 0.0314632113501 -0.00315755283146 0.00656837
Pt:4.724308_-3.401511_-4.913291_co2 0.234657714826 -0.00508975769013 -0.00629502842755 0.415464046365 0.0399151241542 -0.00319486236492 0.00883132
Pt:4.724308_-3.401511_4.913279_co2 0.234739717934 -0.00509509553071 -0.00630151440603 0.415578315491 0.0399478184924 -0.00319446446281 0.00884045
Pt:4.724308_-3.401511_5.669169_co2 0.21249422971 -0.00377949712957 -0.00469662552765 0.383662384601 0.0314885347211 -0.00315809334773 0.00657481
Pt:4.724308_-3.401511_6.425059_co2 0.193468432022 -0.00285248212605 -0.00355767988132 0.354903239892 0.0249654980154 -0.00292891411402 0.00497128
Pt:4.724308_-2.645621_-7.180961_co2 0.18393056091 -0.00245106191484 -0.00306223259414 0.339981510146 0.0219655350494 -0.00276035725349 0.00427511
Pt:4.724308_-2.645621_-6.425071_co2 0.202378298871 -0.00326500927399 -0.00406538898587 0.368538812178 0.027933485189 -0.00305590374619 0.00568561
Pt:4.724308_-2.645621_-5.669181_co2 0.224484385141 -0.00445605977793 -0.00552356714362 0.401093888612 0.0359434161683 -0.00321255010178 0.00774143
Pt:4.724308_-2.645621_5.669169_co2 0.224567226052 -0.00446099482442 -0.00552958639295 0.401212459702 0.0359750653024 -0.00321265237797 0.00774988
Pt:4.724308_-2.645621_6.425059_co2 0.20244708755 -0.00326833975004 -0.00406948211316 0.36864293945 0.0279570043342 -0.00305675636029 0.00569135
Pt:4.724308_-2.645621_7.180949_co2 0.183988274024 -0.0024533698968 -0.00306508528954 0.340072805798 0.0219831222202 -0.00276146662916 0.0042791
Pt:4.724308_-1.889731_-7.180961_co2 0.189615456678 -0.00268542980739 -0.00335167047601 0.348915687039 0.0237311468165 -0.00286455248881 0.00468172
Pt:4.724308_-1.889731_-6.425071_co2 0.210026582225 -0.00364934894114 -0.00453714390732 0.380008347873 0.0306036741504 -0.0031376281432 0.00635006
Pt:4.724308_-1.889731_-5.669181_co2 0.235062819148 -0.00511616352697 -0.00632711202922 0.41602830549 0.0400767409056 -0.0031928557637 0.00887668
Pt:4.724308_-1.889731_5.669169_co2 0.235157936876 -0.00512237677836 -0.00633466053082 0.416160704192 0.0401147256687 -0.00319236972573 0.0088873
Pt:4.724308_-1.889731_6.425059_co2 0.210103471364 -0.00365335840555 -0.00454205904292 0.38012254624 0.0306310759157 -0.00313831080422 0.00635696
Pt:4.724308_-1.889731_7.180949_co2 0.189678690125 -0.00268811733543 -0.00335498667141 0.349014394233 0.0237511605873 -0.00286565122174 0.00468635
Pt:4.724308_-1.133841_-7.180961_co2 0.193750419823 -0.00286497312706 -0.00357307410081 0.35533929813 0.0250570163724 -0.00293341233132 0.00499295
Pt:4.724308_-1.133841_-6.425071_co2 0.215688123276 -0.00395249465155 -0.0049084086528 0.388358114217 0.0326503118393 -0.00318005067533 0.00687342
Pt:4.724308_-1.133841_-5.669181_co2 0.243082705768 -0.00565789367301 -0.00698424530314 0.42707384035 0.0433284172907 -0.00313155296852 0.00980624
Pt:4.724308_-1.133841_6.425059_co2 0.215771401975 -0.0039570746773 -0.00491401235123 0.388480043347 0.0326808506096 -0.00318055319312 0.00688129
Pt:4.724308_-1.133841_7.180949_co2 0.19381788244 -0.00286796686341 -0.0035767634563 0.355443576899 0.0250789348875 -0.00293448407469 0.00499811
Pt:4.724308_-0.377951_-7.180961_co2 0.195981730447 -0.00296510010426 -0.0036964247349 0.358779363162 0.0257868040745 -0.00296794301909 0.00516642
Pt:4.724308_-0.377951_-6.425071_co2 0.218779253854 -0.00412487703566 -0.00511920867854 0.392866527683 0.0337921286118 -0.00319625893625 0.00717075
Pt:4.724308_-0.377951_6.425059_co2 0.218866166087 -0.00412979493404 -0.00512521925768 0.392992774048 0.033824477147 -0.00319664119433 0.00717919
Pt:4.724308_-0.377951_7.180949_co2 0.196051551638 -0.00296827030665 -0.00370032884299 0.358886710787 0.0258098007186 -0.0029689926043 0.00517189
Pt:4.724308_0.377939_-7.180961_co2 0.196101370688 -0.00297053370095 -0.00370311616353 0.358963294787 0.0258262152924 -0.00296974034396 0.00517583
Pt:4.724308_0.377939_-6.425071_co2 0.218945728024 -0.00413430034411 -0.00513072553834 0.393108318871 0.0338541015629 -0.00319698755868 0.007187
Pt:4.724308_0.377939_6.425059_co2 0.219032838888 -0.00413923698917 -0.00513675867484 0.393234799643 0.0338865495346 -0.00319736287429 0.00719547
Pt:4.724308_0.377939_7.180949_co2 0.196171319872 -0.00297371359513 -0.00370703206007 0.359070808185 0.0258492707548 -0.00297078858124 0.00518131
Pt:4.724308_1.133829_-7.180961_co2 0.194097835226 -0.00288041239584 -0.00359209998413 0.355876127567 0.0251699889042 -0.00293891328152 0.0050197
Pt:4.724308_1.133829_-6.425071_co2 0.216167723724 -0.0039789194222 -0.00494073734446 0.389059947275 0.0328263542443 -0.00318289519821 0.00691901
Pt:4.724308_1.133829_6.425059_co2 0.216251559407 -0.00398355061515 -0.00494640270106 0.389182541828 0.0328571692733 -0.00318338011367 0.00692696
Pt:4.724308_1.133829_7.180949_co2 0.194165661524 -0.00288343307853 -0.00359582214605 0.355980881302 0.0251920729434 -0.0029399819399 0.00502491
Pt:4.724308_1.889719_-7.180961_co2 0.190159068255 -0.00270859279163 -0.00338024967029 0.349763781749 0.0239034701959 -0.00287395294983 0.00472187
Pt:4.724308_1.889719_-6.425071_co2 0.210766042186 -0.0036880306105 -0.00458455780647 0.381105705769 0.0308676562749 -0.00314407443292 0.00641687
Pt:4.724308_1.889719_-5.669181_co2 0.236100883437 -0.00518424398443 -0.00640980831543 0.417471419019 0.0404920541902 -0.00318724388078 0.00899358
Pt:4.724308_1.889719_5.669169_co2 0.236197267409 -0.00519059570193 -0.00641752197824 0.417605208935 0.040530701453 -0.00318668837379 0.00900444
Pt:4.724308_1.889719_6.425059_co2 0.210843746622 -0.00369211118249 -0.00458955886038 0.38122090072 0.0308954548842 -0.00314473635233 0.00642388
Pt:4.724308_1.889719_7.180949_co2 0.190222847301 -0.00271131907883 -0.00338361313677 0.349863212796 0.0239237275583 -0.0028750491201 0.00472658
Pt:4.724308_2.645609_-7.180961_co2 0.184626147005 -0.00247897538986 -0.00309673077467 0.341081036638 0.0221779678543 -0.00277366019586 0.00432355
Pt:4.724308_2.645609_-6.425071_co2 0.203305984937 -0.00331011503526 -0.00412081584408 0.369941594086 0.0282514327492 -0.00306722834682 0.00576363
Pt:4.724308_2.645609_-5.669181_co2 0.22575249634 -0.00453200395508 -0.0056161758641 0.402906149888 0.0364291648092 -0.00321368492134 0.00787216
Pt:4.724308_2.645609_5.669169_co2 0.225836749628 -0.00453708002866 -0.00562236426725 0.403026344268 0.0364615339699 -0.00321372752734 0.00788086
Pt:4.724308_2.645609_6.425059_co2 0.203375724252 -0.00331352257414 -0.0041250024172 0.370046919649 0.0282754015489 -0.00306806443698 0.0057695
Pt:4.724308_2.645609_7.180949_co2 0.184684517581 -0.00248132735861 -0.00309963724416 0.341173223539 0.0221958402595 -0.00277476976049 0.00432762
Pt:4.724308_3.401499_-6.425071_co2 0.194450713546 -0.00289615112055 -0.00361149278165 0.356420941376 0.0252849859412 -0.00294445416034 0.00504696
Pt:4.724308_3.401499_-5.669181_co2 0.213807328061 -0.00384999667683 -0.00478295903237 0.385597534978 0.031963937116 -0.00316774912905 0.00669652
Pt:4.724308_3.401499_-4.913291_co2 0.236526433156 -0.00521232688241 -0.00644391064038 0.418061861921 0.0406627968478 -0.00318474693988 0.00904179
Pt:4.724308_3.401499_4.913279_co2 0.236610411729 -0.00521788075479 -0.00645065429868 0.418178301426 0.0406965247595 -0.00318424064515 0.00905128
Pt:4.724308_3.401499_5.669169_co2 0.213878898204 -0.00385386422986 -0.00478769410141 0.385702825135 0.0319899388832 -0.0031682503793 0.00670317
Pt:4.724308_3.401499_6.425059_co2 0.194511728567 -0.00289887825132 -0.00361485285672 0.356515096616 0.0253048950204 -0.00294540743357 0.00505167
Pt:4.724308_4.157389_-6.425071_co2 0.184829420586 -0.00248717247173 -0.00310686018648 0.341402020466 0.0222402386359 -0.0027775196603 0.00433778
Pt:4.724308_4.157389_-5.669181_co2 0.201209155549 -0.00320874947928 -0.00399623233755 0.366766358528 0.0275351494947 -0.00304110032807 0.00558825
Pt:4.724308_4.157389_-4.913291_co2 0.21979419809 -0.00418255122444 -0.00518968560751 0.39433905186 0.0341707151426 -0.00320046852442 0.00727016
Pt:4.724308_4.157389_-4.157401_co2 0.240627562294 -0.00548818459323 -0.00677860318605 0.423717723364 0.0423225947421 -0.00315474716974 0.00951519
Pt:4.724308_4.157389_4.157389_co2 0.240702376859 -0.00549330525118 -0.00678481096555 0.423820321938 0.0423531114388 -0.00315409886951 0.00952393
Pt:4.724308_4.157389_4.913279_co2 0.219861580502 -0.00418639914399 -0.00519438680431 0.394436677129 0.0341959134692 -0.00320072823518 0.00727676
Pt:4.724308_4.157389_5.669169_co2 0.201268801696 -0.00321160391628 -0.00399974174857 0.366856906713 0.0275554072603 -0.00304186974334 0.00559317
Pt:4.724308_4.157389_6.425059_co2 0.184881817018 -0.00248928830228 -0.00310947469157 0.341484733712 0.0222563037187 -0.00277851241202 0.00434143
Pt:4.724308_4.913279_-5.669181_co2 0.188656109726 -0.00264487541618 -0.00330162187033 0.3474163433 0.0234285127917 -0.00284771488329 0.00461137
Pt:4.724308_4.913279_-4.913291_co2 0.203715738411 -0.00333016953476 -0.00414545385184 0.370560175504 0.0283923951965 -0.00307211005802 0.00579831
Pt:4.724308_4.913279_-4.157401_co2 0.219968194711 -0.00419249224267 -0.00520183081982 0.394591107788 0.0342357991242 -0.00320113410731 0.00728729
Pt:4.724308_4.913279_-3.401511_co2 0.23696078406 -0.00524109498566 -0.00647883927877 0.418663824012 0.0408373613601 -0.00318208002126 0.00909117
Pt:4.724308_4.913279_3.401499_co2 0.237019234456 -0.00524497435729 -0.00648354895141 0.418744776385 0.0408608747807 -0.00318171198777 0.0090978
Pt:4.724308_4.913279_4.157389_co2 0.220025342104 -0.00419576070043 -0.00520582381996 0.394673868323 0.0342571868208 -0.00320134911378 0.0072929
Pt:4.724308_4.913279_4.913279_co2 0.203769385168 -0.00333280114065 -0.00414868667377 0.370641116711 0.0284108744746 -0.00307274369783 0.00580284
Pt:4.724308_4.913279_5.669169_co2 0.188705271604 -0.00264694363855 -0.00330417463654 0.347493259763 0.0234439754105 -0.00284858534716 0.00461494
Pt:4.724308_5.669169_-4.913291_co2 0.188766103724 -0.00264950431591 -0.00330733517791 0.347588422649 0.0234631154799 -0.00284966131282 0.0046194
Pt:4.724308_5.669169_-4.157401_co2 0.2014763419 -0.00322154919046 -0.00401196852068 0.36717186827 0.0276259484459 -0.00304453510857 0.00561039
Pt:4.724308_5.669169_-3.401511_co2 0.214288866484 -0.00387606827918 -0.00481487640165 0.386305580338 0.0321390610526 -0.00317107140323 0.00674151
Pt:4.724308_5.669169_-2.645621_co2 0.226509529 -0.00457774953398 -0.00567193889887 0.403985171957 0.036720435485 -0.00321392021859 0.00795088
Pt:4.724308_5.669169_-1.889731_co2 0.237185369068 -0.00525601121721 -0.00649694744915 0.418974799633 0.0409277363102 -0.0031806540507 0.00911677
Pt:4.724308_5.669169_1.889719_co2 0.237217928585 -0.00525817606425 -0.00649957542394 0.419019868233 0.0409408450258 -0.00318044465402 0.00912047
Pt:4.724308_5.669169_2.645609_co2 0.226549232289 -0.00458015716217 -0.00567487332719 0.404041703378 0.0367357379451 -0.00321392337567 0.00795501
Pt:4.724308_5.669169_3.401499_co2 0.214332090744 -0.00387841428039 -0.00481774816311 0.386369094206 0.0321548011987 -0.00317136383713 0.00674554
Pt:4.724308_5.669169_4.157389_co2 0.20152025172 -0.00322365596602 -0.00401455849653 0.36723848499 0.0276408837354 -0.00304509666672 0.00561402
Pt:4.724308_5.669169_4.913279_co2 0.188808783045 -0.00265130185178 -0.00330955376977 0.347655180027 0.0234765485337 -0.00285041545314 0.0046225
Pt:4.724308_6.425059_-4.157401_co2 0.185140238225 -0.00249974121448 -0.00312239063124 0.341892531387 0.0223356210412 -0.00278339620448 0.00435958
Pt:4.724308_6.425059_-3.401511_co2 0.194933863095 -0.00291779290921 -0.00363815569623 0.357166135583 0.0254428409284 -0.00295196386901 0.00508445
Pt:4.724308_6.425059_-2.645621_co2 0.203997191068 -0.00334399145076 -0.00416243288707 0.370984706653 0.0284894064128 -0.00307542016647 0.00582221
Pt:4.724308_6.425059_-1.889731_co2 0.211691556519 -0.00373682882765 -0.00464435514968 0.382476295705 0.0311994798163 -0.00315176576031 0.00650112
Pt:4.724308_6.425059_-1.133841_co2 0.217334404764 -0.00404369175171 -0.00501995860227 0.390763651585 0.0332563112994 -0.00318931192475 0.00703071
Pt:4.724308_6.425059_-0.377951_co2 0.22033308681 -0.00421339089677 -0.0052273608329 0.395119333108 0.0343724597613 -0.00320247630573 0.0073233
Pt:4.724308_6.425059_0.377939_co2 0.220338306076 -0.00421369032518 -0.00522772659375 0.395126885023 0.0343744161825 -0.00320249497631 0.00732381
Pt:4.724308_6.425059_1.133829_co2 0.217349432951 -0.00404453064638 -0.00502098441989 0.390785564126 0.0332618654371 -0.00318938990008 0.00703215
Pt:4.724308_6.425059_1.889719_co2 0.211714704158 -0.00373805478426 -0.00464585719534 0.382510533998 0.0312077991003 -0.00315195271468 0.00650323
Pt:4.724308_6.425059_2.645609_co2 0.204026192407 -0.00334541785303 -0.0041641850107 0.371028434284 0.0284994112279 -0.00307575924557 0.00582467
Pt:4.724308_6.425059_3.401499_co2 0.194966399379 -0.00291925417381 -0.00363995584537 0.357216287449 0.0254534879995 -0.00295246638587 0.00508697
Pt:4.724308_6.425059_4.157389_co2 0.185174308046 -0.00250112148832 -0.00312409606648 0.341946276486 0.022346088487 -0.00278403852092 0.00436196
Pt:4.724308_7.180949_-2.645621_co2 0.185247294782 -0.00250408011669 -0.00312775162324 0.342061398644 0.0223685207129 -0.00278541331332 0.00436711
Pt:4.724308_7.180949_-1.889731_co2 0.190951816021 -0.00274260949453 -0.0034222119926 0.350998604191 0.0241558503621 -0.00288747650088 0.00478084
Pt:4.724308_7.180949_-1.133841_co2 0.195062456643 -0.00292357112919 -0.00364527384717 0.357364328551 0.0254849338276 -0.00295394760605 0.00509445
Pt:4.724308_7.180949_-0.377951_co2 0.197221764307 -0.00302174014816 -0.00376616416865 0.360683183551 0.0261966690847 -0.00298629854402 0.00526449
Pt:4.724308_7.180949_0.377939_co2 0.197225507409 -0.00302191220165 -0.00376637597232 0.360688921699 0.0261979108985 -0.00298635302956 0.00526479
Pt:4.724308_7.180949_1.133829_co2 0.195073321736 -0.00292405969028 -0.00364587568926 0.357381071416 0.0254884918448 -0.00295411492498 0.0050953
Pt:4.724308_7.180949_1.889719_co2 0.190968804488 -0.00274334156731 -0.00342311495172 0.351025040888 0.0241612728457 -0.00288776388252 0.0047821
Pt:4.724308_7.180949_2.645609_co2 0.185269011034 -0.00250496086818 -0.00312883982751 0.342095647971 0.0223751972707 -0.0027858220428 0.00436863
Pt:5.480198_-7.180961_-1.889731_co2 0.185072090274 -0.00728859105456 -0.00273895109366 0.344431370208 0.0208154130999 -0.00301208521828 0.00421511
Pt:5.480198_-7.180961_-1.133841_co2 0.188807218583 -0.00773885263607 -0.00288951400257 0.350537023425 0.0218728449596 -0.00312173898343 0.00446792
Pt:5.480198_-7.180961_-0.377951_co2 0.1907633263 -0.00798188475555 -0.00297003552419 0.353719977509 0.0224369814265 -0.00317911940205 0.00460406
Pt:5.480198_-7.180961_0.377939_co2 0.190766713579 -0.00798230995296 -0.00297017594706 0.35372548057 0.0224379644616 -0.00317921872425 0.0046043
Pt:5.480198_-7.180961_1.133829_co2 0.188817071524 -0.00774006425982 -0.00288991672705 0.350553081115 0.0218756687277 -0.0031220281129 0.00446859
Pt:5.480198_-7.180961_1.889719_co2 0.185087557131 -0.00729041857517 -0.00273956586321 0.34445672899 0.0208197381541 -0.00301253940993 0.00421614
Pt:5.480198_-6.425071_-3.401511_co2 0.188904319376 -0.00775079871404 -0.00289348412313 0.350695260947 0.0219006810815 -0.00312458831569 0.00447462
Pt:5.480198_-6.425071_-2.645621_co2 0.197116965727 -0.00880628647833 -0.00323936248981 0.363989810756 0.0243181132519 -0.0033650671009 0.0050643
Pt:5.480198_-6.425071_-1.889731_co2 0.204032506499 -0.00976604875132 -0.00354568126687 0.37504978163 0.026449624977 -0.00356626816675 0.0055971
Pt:5.480198_-6.425071_-1.133841_co2 0.209070333869 -0.0105074669287 -0.00377714726166 0.383030391116 0.0280569785593 -0.00371172196619 0.00600655
Pt:5.480198_-6.425071_-0.377951_co2 0.211735652949 -0.0109144730046 -0.00390234201991 0.387226928523 0.0289258421168 -0.00378820734459 0.00623055
Pt:5.480198_-6.425071_0.377939_co2 0.211740284763 -0.0109151892974 -0.0039025611968 0.387234205936 0.0289273631222 -0.00378833995197 0.00623094
Pt:5.480198_-6.425071_1.133829_co2 0.209083711987 -0.0105094841321 -0.00377777099424 0.383051499115 0.0280613078262 -0.00371210673279 0.00600765
Pt:5.480198_-6.425071_1.889719_co2 0.20405323124 -0.0097690250328 -0.00354661934523 0.3750827435 0.0264561434277 -0.00356686868037 0.00559874
Pt:5.480198_-6.425071_2.645609_co2 0.197143130162 -0.00880979366651 -0.00324049585988 0.364031886179 0.0243260132161 -0.00336583102904 0.00506624
Pt:5.480198_-6.425071_3.401499_co2 0.18893392847 -0.00775444389434 -0.00289469529971 0.35074350764 0.021909172678 -0.00312545714891 0.00447665
Pt:5.480198_-5.669181_-4.913291_co2 0.183471089923 -0.00710106873165 -0.00267570910732 0.341803020485 0.0203701419817 -0.00296507033838 0.00410961
