PtID C4HHFC4_Q00 C4HHFC4_Q10 C4HHFC4_Q11s C4HHFC4_Q20 C4HHFC4_Q21s C4HHFC4_Q22c C4HHHC4_Q00 C4HHHC4_Q10 C4HHHC4_Q20 FC4HHC4_Q00 FC4HHC4_Q10 FC4HHC4_Q11s FC4HHC4_Q20 FC4HHC4_Q21s FC4HHC4_Q22c HC4FC4H_Q00 HC4FC4H_Q10 HC4FC4H_Q11c HC4FC4H_Q11s HC4FC4H_Q20 HC4FC4H_Q21c HC4FC4H_Q21s HC4FC4H_Q22c HC4FC4H_Q22s HC4HHC4_Q00 HC4HHC4_Q10 HC4HHC4_Q11s HC4HHC4_Q20 HC4HHC4_Q21s HC4HHC4_Q22c aiESP
Pt:-2.267675_-5.480209_-0.566924_fluoroethane 0.146700655274 -0.0148409257957 0.00559915273013 0.000673487972825 -0.00098109684998 0.00106380078567 0.112590292587 0.0102149126333 0.000676513884225 0.130145488917 -0.00822684118245 -0.0107739293754 -0.000322131630188 0.00117961081568 -8.61418693416e-05 0.339727163483 0.03055094731 0.0190379063255 0.0257597959622 0.0057479604976 0.00421673243518 0.00162153656735 -0.00101901907216 0.0021378177224 0.312686632899 -0.0133922934434 0.0239306599892 -0.000530434899668 -0.00145054756733 -0.00114869630601 0.00482433
Pt:-2.267675_-5.480209_0.188966_fluoroethane 0.147505932005 -0.0166139360621 0.00453540305811 0.00120218233468 -0.000884788694438 0.000917350743673 0.112952281865 0.0103306614861 0.00069673481416 0.127582062853 -0.00892368872161 -0.010549209446 -0.00010209122223 0.00127801318725 -0.000252901270162 0.344077454032 0.0307992829048 0.0155016402636 0.0333131156674 0.00499324964717 0.00329548225074 0.00346062756103 -0.00232864037787 0.00239730356492 0.313501982406 -0.0135116959197 0.0241397120991 -0.000522082450569 -0.00146775933535 -0.00119338842515 0.00558949
Pt:-2.267675_-5.480209_0.944856_fluoroethane 0.146494575341 -0.017770609242 0.00330991439429 0.00166157587674 -0.000695437592325 0.000726272451324 0.112495421964 0.0102225155219 0.000681560528439 0.124058834283 -0.00928352492375 -0.0100664256406 8.73823709807e-05 0.00130473144362 -0.000362855142906 0.342394360294 0.0289651983234 0.0111233934039 0.0390900822018 0.00347977076561 0.00212802054644 0.00465212297412 -0.00362670190822 0.00211139457937 0.312489502052 -0.0132737088444 0.0239964367914 -0.000499489954255 -0.00139908985975 -0.00122119227885 0.00603709
Pt:-2.267675_-5.480209_1.700746_fluoroethane 0.143774937354 -0.0182134322657 0.00205806317267 0.00197491822109 -0.000451572968348 0.000524642030597 0.111248925146 0.00990260989529 0.000633766431718 0.119817164843 -0.00933545517364 -0.00939965671339 0.000230989613489 0.0012684959334 -0.000417473494026 0.335286565423 0.0258573846824 0.00668383283849 0.0422700158994 0.00174475883993 0.00108659518669 0.0050208575414 -0.00454035310552 0.0014316184504 0.309690835876 -0.0127084506857 0.0235030274971 -0.000463916055959 -0.00125576238098 -0.00122502089216 0.00620743
Pt:-2.267675_-5.480209_2.456636_fluoroethane 0.139619780694 -0.0179746762505 0.000904016387356 0.00211024280664 -0.000201581677915 0.000342888823852 0.109289393343 0.0094038146011 0.000561042342027 0.115101491634 -0.00913768572697 -0.00862624852382 0.000325682287368 0.00118614520867 -0.000427384848414 0.324000969846 0.0224294853357 0.00278228354977 0.0428356979307 0.000289689041152 0.00035912532133 0.00478349191053 -0.00490623641695 0.000633859925235 0.305228592455 -0.0118801293572 0.022682491405 -0.00041676170508 -0.00105986565978 -0.0011983731906 0.00617671
Pt:-2.267675_-5.480209_3.212526_fluoroethane 0.134396379697 -0.0171870046133 -6.84104470623e-05 0.00208312740398 1.51528972863e-05 0.000198774500406 0.106728396345 0.00877236362811 0.000473675886983 0.110130854618 -0.00875903476132 -0.00781318214571 0.000377070331668 0.00107630613765 -0.000406582964716 0.309937439336 0.0193200687804 -0.000304276389861 0.0413283381753 -0.000661031778912 -6.70372525654e-05 0.00426478233022 -0.0047844627786 -6.59361558793e-05 0.299294464777 -0.0108726701886 0.0215787796395 -0.000360342271341 -0.000838504393427 -0.0011383479804 0.00601347
Pt:-2.267675_-4.724319_-4.346374_fluoroethane 0.130545643402 -0.00433447125835 0.00856677406313 -0.000896515804374 -0.000492664971453 0.000828363936639 0.104794502964 0.00815212026048 0.000375827601714 0.135463995358 -0.0011671417408 -0.00937397751816 -0.0012278316871 0.00013988922225 0.00102055457778 0.277285998288 0.0106999872049 0.0223742133244 -0.00215321883113 0.0013841572405 0.00264292630018 -0.00289475343487 0.000821317828878 -0.0010359527746 0.29506562552 -0.0100919975526 0.0206008838145 -0.000358445467461 -0.000696645036122 -0.00100608609098 -0.00151239
Pt:-2.267675_-4.724319_-3.590484_fluoroethane 0.138067908376 -0.00638021903203 0.00918626428494 -0.000873724943247 -0.000735262481552 0.00096537068693 0.108567129973 0.00907964350947 0.000499187059512 0.139785560301 -0.00282587114457 -0.010825439076 -0.00128001443123 0.000379049729281 0.000863921089744 0.298898985179 0.0151282798776 0.0257072362492 0.000545284518784 0.0021978090563 0.00377412654479 -0.00317427949281 0.00118577513353 -0.000802865668873 0.303885580475 -0.0114902858875 0.0222935906478 -0.00042372471216 -0.000978338638499 -0.00114050630461 -0.000522961
Pt:-2.267675_-4.724319_-2.834594_fluoroethane 0.145276698859 -0.00889174327399 0.00959677853309 -0.000716719219734 -0.00101736560814 0.00108598455751 0.111968155038 0.00997642080685 0.000631491442813 0.142853609384 -0.00466335278703 -0.0121147480737 -0.00122927011286 0.000684986588415 0.000613330682376 0.321226298748 0.0205632978461 0.0289240255095 0.00507759820907 0.00334808852289 0.0051429597898 -0.00302212040734 0.00153795617743 -0.000196017357775 0.311648050223 -0.0128497458209 0.0238306246876 -0.00047575253532 -0.00127416131736 -0.00126297658028 0.0007617
Pt:-2.267675_-4.724319_-2.078704_fluoroethane 0.151711632987 -0.0117880805113 0.00967111863255 -0.000372018420072 -0.00130155207353 0.00116299753175 0.114835081681 0.0107803094582 0.000760855101859 0.144381907878 -0.0065153671903 -0.013086688227 -0.00106388443513 0.00102286072587 0.000297439810859 0.342825221864 0.0265366973404 0.0313363006072 0.0120203345195 0.00472360539894 0.00649886452795 -0.00205926679805 0.00163706467848 0.000918256637224 0.318049252094 -0.0140637083634 0.0251335350976 -0.00051055079237 -0.0015531680925 -0.0013696125234 0.00226326
Pt:-2.267675_-4.724319_-1.322814_fluoroethane 0.156833453272 -0.0148584526418 0.00929404276386 0.000182746777676 -0.00152510650336 0.00116770957675 0.117007962332 0.0114227015605 0.0008717124555 0.144215396507 -0.0081877106597 -0.0136184041889 -0.000802425899999 0.00133917614867 -3.24293386171e-05 0.361510283209 0.0319557628162 0.0319843625182 0.0214740744318 0.00589601340636 0.00733826679106 -3.29421983941e-05 0.00108603132586 0.00245894667889 0.322813703119 -0.0150176134905 0.0261320833361 -0.000527718132597 -0.00177921196195 -0.00145880850229 0.00381039
Pt:-2.267675_-4.724319_-0.566924_fluoroethane 0.160113559587 -0.0177636735536 0.00841040186356 0.000903801505314 -0.0016161514111 0.0010828712955 0.11835035696 0.0118398234592 0.000947836670181 0.142371385308 -0.00950830600782 -0.0136577516826 -0.00049038468912 0.00157986609576 -0.000320074696558 0.374717057093 0.0353101482042 0.0300358198204 0.0324735363265 0.00617028129341 0.00711934691054 0.00275926968489 -0.000429087882219 0.00394590117341 0.325720699447 -0.015609693403 0.0267699491074 -0.00052992666831 -0.00191876580438 -0.00152963442994 0.00516788
Pt:-2.267675_-4.724319_0.188966_fluoroethane 0.161162181744 -0.0201069218474 0.00706841546951 0.00166991802356 -0.00152744347603 0.000915646397515 0.118771007711 0.0119861743691 0.000976712732624 0.139034794453 -0.0103740361635 -0.0132368101169 -0.000182735124609 0.00171067782074 -0.000525539328509 0.380400981813 0.0355232669872 0.0254320155544 0.0428989567014 0.00508926979716 0.00575821718035 0.00534618516793 -0.00270784938304 0.00467727623031 0.326627054567 -0.0157728865525 0.0270080862303 -0.000520828101663 -0.00194958091931 -0.00157938250672 0.00613658
Pt:-2.267675_-4.724319_0.944856_fluoroethane 0.15984573588 -0.0215617345229 0.00542495695198 0.00232064056393 -0.00126747546969 0.000699272421765 0.118240182724 0.011845574638 0.000953532871415 0.13450983891 -0.010768943538 -0.0124541418146 7.64164229404e-05 0.00172700454865 -0.000636295581248 0.377972979509 0.0328301726778 0.0191397808109 0.0504465294578 0.00298001980136 0.00383654751002 0.00676892201747 -0.00497416921782 0.00431246271278 0.325482955133 -0.0154906747276 0.0268271666746 -0.000502736757315 -0.00186699365956 -0.00160211677312 0.00666093
Pt:-2.267675_-4.724319_1.700746_fluoroethane 0.156331213087 -0.0219886719841 0.00369822953146 0.0027288806964 -0.000900964735027 0.00047880107626 0.116795310492 0.0114352983238 0.00088281506201 0.129151003113 -0.0107497293289 -0.0114385187698 0.000264993124085 0.00164903609561 -0.000663943076749 0.368460541209 0.0286080830775 0.0125785440793 0.0539319655225 0.000735685342306 0.0021067724666 0.00687878531778 -0.00646111268034 0.00315567909503 0.32233871585 -0.0148009447555 0.0262305881806 -0.00047573768616 -0.00168534062385 -0.0015897809414 0.00682636
Pt:-2.267675_-4.724319_2.456636_fluoroethane 0.151031015486 -0.021466554693 0.00209331744039 0.00285413574347 -0.00051533771081 0.000290924467716 0.114533911486 0.01080146905 0.000776769219425 0.123300307738 -0.0104132172496 -0.0103139114921 0.000381893242567 0.00150870662072 -0.000632544375143 0.353803923954 0.0243151241213 0.00682134892491 0.0536217191475 -0.000922235469585 0.000928511988455 0.00620751062049 -0.00692732366663 0.00178298545672 0.317340938835 -0.0137863664272 0.0252475107132 -0.000438740233747 -0.00143383879366 -0.00153568338482 0.00675878
Pt:-2.267675_-4.724319_3.212526_fluoroethane 0.144481045268 -0.020228243219 0.000745841864283 0.00274011495841 -0.000180865059679 0.000152618733729 0.11159631679 0.0100077912812 0.000651330057129 0.117246981459 -0.00986435497975 -0.00917823777746 0.000438989913182 0.00133747894474 -0.0005673412631 0.33601094933 0.0207339808004 0.00231594292383 0.0505901565643 -0.00179152345614 0.000252563891473 0.00531572710518 -0.00658581807238 0.00060359479678 0.310717693177 -0.0125549970796 0.0239332917765 -0.00039145449811 -0.00114855674302 -0.00143833568428 0.00654989
Pt:-2.267675_-4.724319_3.968416_fluoroethane 0.137215073039 -0.0185567029727 -0.000292031168845 0.00247261824172 6.84051546722e-05 6.29307929929e-05 0.108143782336 0.00912221443867 0.000521849453243 0.111211434485 -0.00919528549064 -0.00809711268368 0.000452708926833 0.00115959567123 -0.000488356456103 0.316711159938 0.017983815255 -0.00093358575315 0.0460091536341 -0.00202846974436 -0.00010662227475 0.00447939780768 -0.00578780494419 -0.000233584028639 0.3027543948 -0.0112181466573 0.0223648413379 -0.000335721250324 -0.000863632349603 -0.00130327936611 0.006251
Pt:-2.267675_-3.968429_-4.346374_fluoroethane 0.138195155336 -0.00415721504846 0.010889733938 -0.00113203139927 -0.000567397697004 0.000691057187042 0.10865076109 0.00906669070208 0.00049358559854 0.147549858257 -0.00010384569777 -0.0116162818647 -0.0016060414506 1.41604638954e-05 0.00119786856591 0.291255621401 0.00920356343728 0.027852566567 -0.0033588256888 0.00072356842622 0.00293247433914 -0.00305744774099 0.00154087160852 -0.00150066437279 0.304329858926 -0.0112995135085 0.0224789291319 -0.000378945127521 -0.000892213380699 -0.00125510877979 -0.00291896
Pt:-2.267675_-3.968429_-3.590484_fluoroethane 0.14721471608 -0.00654372358604 0.0120145137356 -0.00115892663621 -0.000924997472138 0.000812792234466 0.112872681238 0.0101820953246 0.000658757386731 0.153185229905 -0.00214738943342 -0.0136901738165 -0.00175214647244 0.000332401908448 0.000967796224923 0.316625767729 0.0138488029744 0.0331156463207 -0.000481028914053 0.00134058410567 0.00446490177566 -0.003468791897 0.00229535305982 -0.00127478450043 0.313988940334 -0.0129601315137 0.024430661282 -0.000438178178926 -0.00124543112433 -0.00143703565238 -0.00187997
Pt:-2.267675_-3.968429_-2.834594_fluoroethane 0.15604972326 -0.00960232176399 0.0129407833225 -0.00101372364338 -0.00137922285347 0.000920491507269 0.116709340181 0.0112747373733 0.000838945528834 0.157249958122 -0.00452011076381 -0.0155570847334 -0.00174930886615 0.000774546299239 0.000589142637653 0.343576054267 0.0198781784496 0.0387725285108 0.00475702139367 0.00231920292434 0.00651686868557 -0.00340720271249 0.00317827531635 -0.000457794999108 0.322523094981 -0.014591508668 0.0262086373465 -0.00047954510436 -0.00162067468552 -0.00160353587442 -0.000403854
Pt:-2.267675_-3.968429_-2.078704_fluoroethane 0.164108663611 -0.0132713695063 0.0134584589661 -0.000599987254465 -0.00188512517947 0.000986427773586 0.119967014587 0.0122657163928 0.0010178268498 0.159295413402 -0.0069828692147 -0.0169496108492 -0.00156191156124 0.00128691835637 0.000111738460387 0.370446537837 0.0268899712354 0.0438826705814 0.0133622549215 0.00360980693544 0.00883125753487 -0.00231483370223 0.00381541901445 0.00130999385069 0.32958206795 -0.0160628195504 0.0277173102923 -0.000500325978187 -0.0019788095115 -0.00174709347011 0.00143696
Pt:-2.267675_-3.968429_-1.322814_fluoroethane 0.170648484016 -0.017286851599 0.0133417621404 0.00014204228426 -0.00234092387122 0.000980404485427 0.12245090791 0.013065017023 0.00117294855362 0.159071874938 -0.00922797700251 -0.017652597318 -0.00120957498942 0.00177370890033 -0.000370744781052 0.394369323354 0.0335693509678 0.0467887992946 0.0257744562195 0.00476717976009 0.0106230117591 0.000283416166592 0.00341839491824 0.00408254530789 0.334846242171 -0.0172306475411 0.0288714837911 -0.000503330668595 -0.00227306441337 -0.00186341944467 0.00341892
Pt:-2.267675_-3.968429_1.700746_fluoroethane 0.170002056929 -0.0264432570306 0.00610921347632 0.00371315243611 -0.00164591233022 0.000312578421139 0.122207241143 0.0130728221604 0.00118509126581 0.139495109406 -0.0123583484212 -0.0139928369449 0.000285092791629 0.002147177038 -0.0010285856917 0.403649333145 0.0294909499665 0.0212800754716 0.0679976380058 -0.00162583194707 0.00334828893616 0.00855568294246 -0.00889986931926 0.00620170175022 0.334275591163 -0.017027847107 0.0289331173817 -0.000460982791569 -0.00218641100036 -0.00198049033945 0.00726828
Pt:-2.267675_-3.968429_2.456636_fluoroethane 0.163248175374 -0.0254854710002 0.00384198674215 0.00379271304261 -0.00103886907312 0.000165460562843 0.119623758815 0.0122812222549 0.00103538643463 0.13220420836 -0.0118257605958 -0.0123559108267 0.000431404610918 0.00191434053556 -0.000915172675133 0.385149483446 0.0248922931043 0.0128337878492 0.0662247355801 -0.00306294822194 0.00163013982101 0.0074131689931 -0.00948241259886 0.00382211900688 0.328736453311 -0.0158100128424 0.0277755981197 -0.000441900750757 -0.00187192911985 -0.00189028523535 0.00720831
Pt:-2.267675_-3.968429_3.212526_fluoroethane 0.155064855762 -0.0236160695882 0.00194917425439 0.00353074503086 -0.000514168579991 7.17661991279e-05 0.116288419272 0.0113007748004 0.000861010500224 0.124822436602 -0.0110523413907 -0.0107736949419 0.000495529449824 0.00165229252016 -0.000773891140091 0.363150023822 0.0214337672041 0.00628074196391 0.0610474201993 -0.00345421641952 0.000673175450999 0.0062304166449 -0.00879288617089 0.00182834393719 0.321421537011 -0.0143342142462 0.0262385856895 -0.000411699510819 -0.00151364486364 -0.0017466312021 0.00699712
Pt:-2.267675_-3.968429_3.968416_fluoroethane 0.14618221297 -0.0212722046739 0.000507423381884 0.00308134507171 -0.000127893676992 2.14621720534e-05 0.112397167091 0.0102205276993 0.000684099796765 0.11761269454 -0.010164990135 -0.00932552230885 0.000504351227535 0.00139600365168 -0.000632608172481 0.339721150303 0.0189519067961 0.00158555453624 0.0542169211962 -0.00316098765898 0.000152525626733 0.00523067703203 -0.00748713723791 0.00043831066621 0.312662566129 -0.0127388909415 0.0244162969794 -0.000369220031186 -0.00115541204573 -0.00155943102546 0.00667956
Pt:-2.267675_-3.968429_4.724306_fluoroethane 0.13717083554 -0.0188039757556 -0.000510762350345 0.002576104263 0.000121273916353 -4.7664450462e-07 0.108142168625 0.00911800232077 0.000520829305325 0.11073920132 -0.00925230177286 -0.00804542992591 0.000480543056025 0.00116428227616 -0.000505805164443 0.31628579795 0.0170403463398 -0.0015658090407 0.0469855804625 -0.00257033099952 -0.000146456269803 0.00438379398386 -0.00603808502521 -0.000402861122035 0.302820454153 -0.0111426402362 0.0224163028089 -0.00031713791849 -0.000830094946548 -0.00134519636482 0.00628446
Pt:-2.267675_-3.212539_-5.102264_fluoroethane 0.135394137819 -0.0018023629485 0.0118189730376 -0.00120500422334 -0.000272510197922 0.000341703344509 0.107294607475 0.00869870963504 0.000440252537941 0.152544864092 0.00344296299939 -0.0116042012192 -0.00165829220594 -0.000453639270597 0.00147789008905 0.277388757906 0.00349011512187 0.0273332309325 -0.00582789952676 -0.000249809738246 0.0016843506474 -0.00239039888987 0.00156712599288 -0.00181986482674 0.301336936264 -0.01065906104 0.0219304191254 -0.000332168066167 -0.000737835345106 -0.00125581606771 -0.00536187
Pt:-2.267675_-3.212539_-4.346374_fluoroethane 0.145573671939 -0.0037082553765 0.0135786249199 -0.0014007835817 -0.000599105377407 0.000396079733059 0.112151873443 0.00995092842872 0.000619052392676 0.161135747653 0.00169388316569 -0.0144820019267 -0.00206521349271 -0.000263682180673 0.00135352239628 0.303079961793 0.00638273815814 0.0333944204978 -0.00448273227924 -0.000209959539149 0.00278922870303 -0.00297226618688 0.00244409151613 -0.00197087208313 0.312578169545 -0.0124851483688 0.0242133015088 -0.000396875439702 -0.00110558765834 -0.00149329454154 -0.00491685
Pt:-2.267675_-3.212539_-3.590484_fluoroethane 0.156233514517 -0.00639871165497 0.0154112072539 -0.00151364580122 -0.00109324028297 0.000442569381285 0.11681325268 0.0112626869003 0.000831879729347 0.168558574224 -0.000767224905716 -0.017498171549 -0.00238930426595 0.000137951091397 0.000998181297878 0.331909083268 0.0105770601725 0.0408547494625 -0.00147115121911 -4.92072228494e-05 0.00451277175928 -0.00347442594155 0.00374045988439 -0.00176784498573 0.323026749688 -0.0144112399867 0.0264188660784 -0.000444707242943 -0.00153445580929 -0.00172715335103 -0.00395052
Pt:-2.267675_-3.212539_-2.834594_fluoroethane 0.166917860781 -0.0100163736924 0.0171183827047 -0.00142370618715 -0.00177922579988 0.000466230913783 0.121081578208 0.0125637803984 0.0010679088783 0.174020282164 -0.00382206716194 -0.0202685010689 -0.00250901514298 0.000771046740031 0.000402262573489 0.36329104239 0.0163064410714 0.0494908757277 0.00440613197361 0.000309985593736 0.00701051983739 -0.00353119472114 0.0054328574799 -0.000722550765643 0.332291113154 -0.0163200416315 0.0284343007758 -0.000468589324981 -0.00199407875221 -0.00194292202192 -0.00236402
Pt:-2.267675_-3.212539_3.212526_fluoroethane 0.165714193814 -0.027125570305 0.00363258291323 0.00438487640088 -0.00102990065091 -4.21776464733e-05 0.120611750305 0.0125827629515 0.00109175477297 0.132729165478 -0.0122662041487 -0.0125915460994 0.000531230260905 0.00201550329194 -0.00102565271385 0.390093957506 0.0214031376686 0.0118666314181 0.0717881131682 -0.00547429440962 0.00114759845476 0.00683186143416 -0.0111278155988 0.00378324250301 0.331002235471 -0.0161180163171 0.0283651567313 -0.000418841843071 -0.00191541516969 -0.00203487614013 0.00730132
Pt:-2.267675_-3.212539_3.968416_fluoroethane 0.155001019558 -0.0239695778281 0.00163076637551 0.0036980601001 -0.000436795550483 -1.47706490377e-05 0.116286412818 0.0112954603587 0.000859530606126 0.124155830433 -0.0111209428942 -0.0106739182001 0.00053728469208 0.00165599487798 -0.000794685710999 0.3623948925 0.019863854807 0.00520949287568 0.0623704304491 -0.00431538601562 0.000494603178698 0.00592135228674 -0.00923135785315 0.00155293313428 0.321490801423 -0.0142588881202 0.02629350759 -0.000396629158622 -0.00147895224256 -0.0017909695357 0.00701915
Pt:-2.267675_-3.212539_4.724306_fluoroethane 0.144377818541 -0.0208034228659 0.000233484189182 0.00299157824238 -5.82709938788e-05 9.72145828524e-06 0.111592770372 0.00999847797024 0.000648934562066 0.116148782796 -0.00999049664216 -0.00904049404705 0.000505538689391 0.00134686853493 -0.000606011081255 0.334971116757 0.0184455753982 0.000724953815683 0.0528613683741 -0.00310747502926 6.81399151628e-05 0.00503775662089 -0.0072231028597 0.000198201584056 0.310849483661 -0.012407546566 0.0240358959441 -0.00035815784978 -0.00108210954025 -0.00152174908694 0.00661481
Pt:-2.267675_-3.212539_5.480196_fluoroethane 0.134271792074 -0.017885507264 -0.000684476456602 0.00236323785942 0.000157919448515 2.71752989047e-05 0.106723743015 0.00876024813362 0.000470817043261 0.108771814794 -0.0089324475068 -0.00767255463252 0.000456855545867 0.0010913265351 -0.000458164667229 0.308941567384 0.0169263696609 -0.00210572638365 0.0441813137286 -0.00210123663791 -0.000209946915366 0.00416920829373 -0.00546031698602 -0.000520596458812 0.29947480358 -0.010665480821 0.0217145930395 -0.000308579442689 -0.000747695473787 -0.00125016137792 0.00613334
Pt:-2.267675_-2.456649_-5.858154_fluoroethane 0.130161237176 0.000270803506162 0.011902940534 -0.00110174731444 4.28931070456e-05 2.39277122923e-05 0.104653091017 0.00804158874946 0.000353784306878 0.153754214363 0.00716850335487 -0.010620637292 -0.00131607522934 -0.000857655089342 0.00158771609738 0.260025061633 -0.000817801440886 0.0250872050073 -0.00700425191346 -0.000645724649499 0.000606560563791 -0.00159057461079 0.00139582826268 -0.00178934552304 0.295166022623 -0.00969005731437 0.0207098693843 -0.000289207200671 -0.000554113150337 -0.00113890773247 -0.00734809
Pt:-2.267675_-2.456649_-5.102264_fluoroethane 0.140691711615 -0.000983243516745 0.0140284523591 -0.00138212966431 -0.00016980988477 -1.69462857088e-05 0.109895891808 0.00932729329448 0.000523853459599 0.165074759346 0.00632954739486 -0.0140087587809 -0.00188507117422 -0.000930362651771 0.00162629413073 0.284039587054 0.000382461266211 0.0308334892617 -0.00666092817049 -0.000889172131135 0.00114427367917 -0.0020533240551 0.00217178068155 -0.00211350179652 0.307525045546 -0.0115285955928 0.0231814017252 -0.000357951201475 -0.000894596113301 -0.00140732970269 -0.00767975
Pt:-2.267675_-2.456649_-4.346374_fluoroethane 0.152219939182 -0.00292371381656 0.016496276153 -0.00167930285674 -0.000548794640713 -9.05241629934e-05 0.115132797964 0.0107431789134 0.000740613364131 0.176124142555 0.00460040472653 -0.0180651895176 -0.00255141472164 -0.000817297741023 0.00141788785158 0.311663339643 0.0023058631955 0.0382724246068 -0.00536230330012 -0.0012221164889 0.00205257581037 -0.00259268287741 0.00339977778002 -0.00232539155678 0.31946856561 -0.0135739931386 0.0256905105708 -0.000413957646959 -0.00132240941059 -0.0016923585024 -0.0076232
Pt:-2.267675_-2.456649_-3.590484_fluoroethane 0.164537105361 -0.00581214732293 0.0192284570269 -0.00191924753873 -0.00117646178542 -0.000212273841474 0.120193068979 0.0122432599219 0.00100253086862 0.185951411078 0.00178097739854 -0.0224978166999 -0.00318932081976 -0.000373215722639 0.000839042366785 0.343088260022 0.0052467855761 0.0477379705043 -0.00224463822766 -0.00166732662899 0.00353674882399 -0.00309960170914 0.00527427304359 -0.00211740770342 0.330609585564 -0.0157463948713 0.0281256765257 -0.000446150540939 -0.00182397545278 -0.0019773833511 -0.00693644
Pt:-2.267675_-2.456649_3.968416_fluoroethane 0.163099316124 -0.0263074760956 0.0030951570718 0.00419565250801 -0.000864709768335 -1.91657750365e-05 0.119619390745 0.0122695810909 0.00103196538755 0.130635780237 -0.0119800115294 -0.0120888863738 0.000533252338695 0.0019201803252 -0.000958364337431 0.383458206368 0.0212949198508 0.0100744618762 0.0693325809464 -0.00505520102036 0.000988543668209 0.00667728953721 -0.0106266652317 0.00315559567413 0.328866382395 -0.0156722238677 0.0278756896731 -0.000417602690246 -0.00180800853736 -0.00197160093063 0.00725596
Pt:-2.267675_-2.456649_4.724306_fluoroethane 0.150854268523 -0.022449572154 0.00121204070998 0.00329479689305 -0.00031241242631 6.2920083059e-05 0.11452816077 0.0107862875327 0.00077266668032 0.121401966716 -0.0106260286208 -0.0100465227959 0.000500469289873 0.0015230763001 -0.000695920635517 0.352119581847 0.0204779706721 0.00385095076061 0.0575952670233 -0.00318711484419 0.000398569538977 0.00578437438635 -0.00812224467858 0.00109070202331 0.317526875682 -0.0135826938809 0.0253885421702 -0.000396925856428 -0.00134137786087 -0.00165102203565 0.00686875
Pt:-2.267675_-2.456649_5.480196_fluoroethane 0.139433646201 -0.0190171137688 -1.97225998817e-05 0.00253515040124 4.65909763795e-06 0.000101425524919 0.109282731638 0.00938639353036 0.00055674257383 0.11305008652 -0.00939679576633 -0.00839034971909 0.000449193287406 0.00120795172744 -0.00050375043176 0.322630815854 0.0189664617087 -0.000108865777416 0.047205293001 -0.00186431640337 -2.76526974878e-05 0.00473618245659 -0.00598424935848 -2.617518926e-05 0.305455044056 -0.0116245280685 0.0228486460574 -0.000357425734724 -0.000947042557937 -0.00133607976417 0.00635907
Pt:-2.267675_-1.700759_-5.858154_fluoroethane 0.133467350022 0.00117904956922 0.0134881325765 -0.00117313898428 0.000206380889369 -0.000310986457124 0.106368277589 0.0084257532141 0.000399407581262 0.16402909481 0.0106332714048 -0.0122122447453 -0.00117268498334 -0.00137120420844 0.00165024599197 0.262861550388 -0.00343639370588 0.0270179737974 -0.00751123886418 -0.000975691830991 5.10931219442e-05 -0.00119940632663 0.00175980681295 -0.00191784618675 0.299297866989 -0.010264244243 0.0214768048739 -0.000322539603613 -0.000662771521885 -0.00120086141542 -0.0095521
Pt:-2.267675_-1.700759_-5.102264_fluoroethane 0.144894124063 6.09785380154e-05 0.0161614328388 -0.00152093738103 1.17805813651e-05 -0.000487878412219 0.11188704099 0.0098228797426 0.000593226881046 0.177992864747 0.0104001921824 -0.0166888549512 -0.00190800600381 -0.0016889855696 0.001647047568 0.287599767525 -0.00315415933235 0.0334102383403 -0.00720797603448 -0.00139962131257 0.000311678186626 -0.00155119754876 0.00271121024435 -0.00225732998434 0.31218721779 -0.0122549501587 0.0241125336528 -0.000386848808824 -0.00104337445231 -0.00150073924192 -0.0104747
Pt:-2.267675_-1.700759_-4.346374_fluoroethane 0.15758378484 -0.00178373676699 0.0193803054675 -0.00192632547362 -0.000379962277755 -0.000756826518363 0.11742850878 0.0113748582007 0.000843122079571 0.192080221431 0.00906569316738 -0.0223364499771 -0.00290156562427 -0.00182596793073 0.00126786516367 0.316181359727 -0.00253269237348 0.0417628479119 -0.00591609310681 -0.00203363397271 0.000781084923452 -0.00197084421193 0.00421227596348 -0.00246209770168 0.324681448861 -0.0144794936637 0.026801104694 -0.000432674870535 -0.00152202065453 -0.00182445567843 -0.0110687
Pt:-2.267675_-1.700759_-3.590484_fluoroethane 0.171372846691 -0.00468919488493 0.0231124222303 -0.00232403243547 -0.00109537383266 -0.00115137429151 0.122812065365 0.0130338626501 0.00114872169737 0.205037306212 0.00615608864705 -0.0288264917983 -0.00403266682279 -0.00149907857294 0.000285338847514 0.348879778451 -0.0014205578047 0.0525194520315 -0.0027321658173 -0.00298087942982 0.00157573041782 -0.00239696957794 0.00650770538852 -0.00218297548917 0.336369845049 -0.0168525086452 0.0294216757016 -0.000447643598132 -0.00208417985607 -0.002153541365 -0.0109694
Pt:-2.267675_-1.700759_3.968416_fluoroethane 0.169750107923 -0.0278337313473 0.00483689743985 0.00440011462138 -0.00137369044749 4.4906687115e-05 0.122200255509 0.0130541153267 0.00117936825997 0.136763766044 -0.0126278762019 -0.0134752364602 0.000469926724848 0.00215504471816 -0.00109406073499 0.401325978074 0.0240641848751 0.016181700027 0.0735976200454 -0.00478996248524 0.00184888781175 0.00769904501692 -0.0111149156416 0.00514621340388 0.334444703753 -0.0168528497791 0.029053582735 -0.000434320702228 -0.00210534845892 -0.00208045959835 0.00739394
