PtID C4HHHC4_Q00 C4HHHC4_Q10 C4HHHC4_Q20 C4HHO2C4_Q00 C4HHO2C4_Q10 C4HHO2C4_Q11s C4HHO2C4_Q20 C4HHO2C4_Q21s C4HHO2C4_Q22c HC4HHC4_Q00 HC4HHC4_Q10 HC4HHC4_Q11s HC4HHC4_Q20 HC4HHC4_Q21s HC4HHC4_Q22c HC4O2C4H_Q00 HC4O2C4H_Q10 HC4O2C4H_Q11c HC4O2C4H_Q11s HC4O2C4H_Q20 HC4O2C4H_Q21c HC4O2C4H_Q21s HC4O2C4H_Q22c HC4O2C4H_Q22s HO2C4_Q00 HO2C4_Q10 HO2C4_Q11c HO2C4_Q20 HO2C4_Q21c HO2C4_Q22c O2C4H_Q00 O2C4H_Q11c O2C4H_Q11s O2C4H_Q20 O2C4H_Q22c O2C4H_Q22s aiESP
Pt:1.511775_1.511772_-6.614044_ethanol 0.144986077121 -0.000792428030901 -0.00151737687193 0.131882665447 0.000125196423957 -0.00884381871234 -0.00114674179553 -1.45413479654e-05 0.000959226668344 0.437422300215 -0.000783692914803 0.00456317249216 -0.00207011636709 0.00144902617821 0.00627203057613 0.267055182266 0.00281446243151 -0.0204329061718 -0.0100029916905 0.000138142193151 -0.00137441243137 -0.00281371523785 8.42617810391e-05 0.00216698710936 0.0965294338823 -0.00712186696054 0.00377413976117 0.000338441421314 -0.000482294937607 -6.83152847933e-05 0.110700946604 -0.0100186351506 0.000282241204249 -4.52935418599e-06 0.000784605971266 -4.42423584883e-05 0.00150409
Pt:1.511775_1.511772_-5.858154_ethanol 0.162167676278 -0.00110722415034 -0.00212103197015 0.144430892826 0.000327998308082 -0.011497976378 -0.00150531732312 -4.52265590716e-05 0.00102315981195 0.488809682617 -0.00269631260058 0.00584998519848 -0.00356761259714 0.00173189028506 0.00931537714397 0.291376031733 0.00197342252046 -0.0264727696385 -0.0123569333585 -0.000330076004817 -0.0016703872752 -0.00324929399519 0.000534283330831 0.00313144634434 0.102569038486 -0.007843709609 0.0046807041008 0.000360207939621 -0.000619979082541 -4.50639285908e-05 0.11808136785 -0.0114348241368 -0.000477088239736 -1.74552097428e-05 0.000957307751128 8.00216409671e-05 0.00210835
Pt:1.511775_1.511772_6.236086_ethanol 0.156756291947 -0.000976507845891 -0.00191682505799 0.140789175211 0.00272772911501 -0.00890073003288 -0.00131605993429 -0.000298688313443 0.00139638269045 0.475906660209 0.00246416760782 0.00780627072067 -0.00123680564282 0.00284230462835 0.00696972851475 0.278971662655 -0.000301021810546 -0.0194527833663 -0.01623635111 -0.000261940618489 -0.000936955578692 -0.00303462394744 -0.000975944813048 0.00290204039772 0.135831153315 0.00780726285176 0.0165524837719 -0.000579934013811 0.00164787100108 0.0017119940581 0.120366243849 0.000161376002111 -0.0143954611763 -0.000838938920929 -0.00149081072398 -3.34287743725e-05 0.00874943
Pt:1.511775_1.511772_6.991976_ethanol 0.140613681688 -0.000703767022428 -0.00138483794681 0.128756206453 0.00220227833218 -0.00672442027422 -0.00101076806242 -0.000199213841206 0.00120766702049 0.426575325792 0.00277349823469 0.00594226433836 -0.000378671780397 0.00221713552311 0.0046118206655 0.256039616401 0.000510172703273 -0.0147314319327 -0.0132972109799 8.58418241065e-05 -0.000748729502794 -0.00260707516634 -0.000965344870263 0.00197345580526 0.127660514768 0.00783170988547 0.0140363223084 -0.000319565990941 0.00149146806731 0.00128738784157 0.112818247155 0.000764495095628 -0.0125684218372 -0.000672086613936 -0.00120810021798 -0.000147515186202 0.00798207
Pt:1.511775_2.267662_-6.614044_ethanol 0.140541819406 -0.00069046144137 -0.001382903015 0.128497499017 -0.00117141795829 -0.00912617213103 -0.00104483167396 0.000144100831197 0.000705550937457 0.423363428295 -0.00133211527622 0.00387838039505 -0.00211786678814 0.00115213792363 0.00586518745156 0.262632514948 0.00382528381933 -0.0214980191732 -0.00659193106637 0.000198190987255 -0.00154532525903 -0.00249364341508 0.000642783775099 0.00171566882935 0.0931569590849 -0.0066302208722 0.0039205377023 0.000303616614023 -0.000483302403401 -5.674760896e-06 0.106315963259 -0.00961332071452 -0.000182356979734 -0.000102656972749 0.000752528089319 2.8559984727e-05 0.00187806
Pt:1.511775_2.267662_-5.858154_ethanol 0.156018946708 -0.000943164652626 -0.00189034729602 0.140018160586 -0.00136656755141 -0.0116999520767 -0.00135252758348 0.000197784132389 0.000672406897494 0.469600529021 -0.00298383800196 0.0049156532748 -0.00336861342794 0.00136583800211 0.00840729789873 0.285602525072 0.00331567339152 -0.0275584332894 -0.00781032247809 -0.000221211762116 -0.00189540988337 -0.00284671710102 0.00131293587056 0.00237393763217 0.0985499542982 -0.00722847815517 0.00477723582696 0.000316732411309 -0.000606914835666 3.13729006761e-05 0.112802185328 -0.0108509991617 -0.000932348319532 -0.000141943470122 0.000897293260111 0.000155342766885 0.00251634
Pt:1.511775_2.267662_5.480196_ethanol 0.168995614776 -0.00117097716358 -0.00240104601609 0.14941746446 0.00105568688931 -0.0122575977562 -0.00165672748166 -0.00015000293564 0.00114076864938 0.509889954334 -0.00255046795074 0.00738398707948 -0.00384992162956 0.00216690964862 0.0104026017676 0.299182582484 0.000647380326044 -0.0276792714074 -0.0147443062506 -0.00059982398049 -0.00153348416341 -0.0033644577881 0.000353792438698 0.00367437809238 0.133518515718 0.00519606890306 0.0169395611926 -0.000886811278257 0.00114181617008 0.00183615870048 0.121724614651 -0.00173509806212 -0.0146394213844 -0.000874472671856 -0.00150333587908 0.000361434958255 0.00813557
Pt:1.511775_2.267662_6.236086_ethanol 0.151182233829 -0.000837028709186 -0.00172076431233 0.136692633559 0.000946940422375 -0.00928499050458 -0.00126720254126 -0.000111408835885 0.00111382951049 0.456836571868 -0.00012155302487 0.00592769792321 -0.00202983891778 0.00189804684251 0.00687812779375 0.274572427079 0.00165476228454 -0.0210297395424 -0.0125533045304 -5.74519137236e-05 -0.00126774557127 -0.00298946811623 -0.000201553609873 0.00259693384991 0.126886283986 0.00578545246048 0.0148280413128 -0.000625756269175 0.00117102742253 0.00146058736672 0.114789029217 -0.000789794294936 -0.0130298945628 -0.000714198733913 -0.00127618457003 0.000155279862591 0.00771706
Pt:1.511775_2.267662_6.991976_ethanol 0.136548507759 -0.000615763350149 -0.00126884209463 0.125600482975 0.000842180899735 -0.00712548571384 -0.000982233503983 -8.27540351006e-05 0.00101089769975 0.412782676899 0.000935933938027 0.004737643952 -0.00102386639186 0.00159737262409 0.00469483250037 0.252645198241 0.00200056791535 -0.0160838573553 -0.0105320626371 0.000231266440519 -0.000978037247751 -0.00255868768457 -0.000435814156008 0.00181717562429 0.120149904197 0.00603776860091 0.0128353163675 -0.000412127386091 0.00111717251053 0.00113558085164 0.108187298415 -0.0001042295897 -0.0115389673934 -0.000579946326575 -0.00106574379191 1.92549469162e-05 0.00714396
Pt:1.511775_3.023552_-6.614044_ethanol 0.135052870452 -0.0005849007687 -0.00122783369008 0.124249603679 -0.00222277463879 -0.00910595624088 -0.000899433660183 0.000282154257052 0.000470848380651 0.406720412292 -0.00108872351982 0.00346658276545 -0.00182826946481 0.00102569710053 0.00515950571415 0.255825571075 0.00442146283283 -0.0216981963426 -0.00331170492817 0.000198521286618 -0.00158144809126 -0.00206228886307 0.0010064111989 0.00116089418666 0.0896996937989 -0.00612355928801 0.0039716850632 0.000266195193816 -0.000469621960723 4.15912053474e-05 0.101805627896 -0.00908960254153 -0.000539761473657 -0.00016647243456 0.000700348964916 8.34710000587e-05 0.00215295
Pt:1.511775_3.023552_-5.858154_ethanol 0.148608978819 -0.000778048990967 -0.00163487678513 0.134572196703 -0.00269177721605 -0.0114738104772 -0.00113776613272 0.000397513672151 0.000369507907817 0.447508501549 -0.00202246530976 0.00445571274901 -0.00268126788345 0.00128026871889 0.00709018430934 0.276853564944 0.00411632387963 -0.0273775218814 -0.00353602314294 -0.000175683645914 -0.00191858938614 -0.00229638581919 0.00174444211454 0.00149129640365 0.0944834361257 -0.00660903419944 0.00476112983858 0.000271711821022 -0.000576836818076 8.54498183482e-05 0.10745707903 -0.0101431581096 -0.00125243373459 -0.000217245907318 0.000816525275842 0.00020476397343 0.00281802
Pt:1.511775_3.023552_-5.102264_ethanol 0.164673523767 -0.0010569223063 -0.00222258094006 0.146167659554 -0.00327973898595 -0.0145803039643 -0.00145104775249 0.000566650393446 0.00012166945849 0.495976515465 -0.00324865636404 0.00598080180126 -0.00387369004412 0.00170233896763 0.00987883690257 0.299838905055 0.00303609071965 -0.0345379230077 -0.00343490319213 -0.000831994301437 -0.00213496977644 -0.00244284109012 0.00289405924175 0.00181437310826 0.0995558029337 -0.00709121694541 0.00570965727075 0.000264279210112 -0.000704408941563 0.000150062143169 0.113327058408 -0.0112576641695 -0.00219365540911 -0.000285699390532 0.000931713145704 0.000377436335979 0.00360308
Pt:1.511775_3.023552_5.480196_ethanol 0.159691539593 -0.000942098134779 -0.00202784109788 0.142851899694 -0.000846039045642 -0.0120115340052 -0.00145004946087 0.000123214973796 0.000770908806329 0.48066418216 -0.00317987133416 0.0056869174084 -0.00358188257006 0.00151250442977 0.0089758097304 0.289837653542 0.00254611849293 -0.0279363482563 -0.00968372274781 -0.000342186282918 -0.0018072233186 -0.00300510042884 0.00114337013294 0.00276361379749 0.123893882269 0.00361268094567 0.0147768158023 -0.000792850758254 0.000746313390055 0.00149689940218 0.115084472767 -0.00240331351065 -0.0129203864166 -0.000726886676323 -0.00121275318176 0.000467336633084 0.00726143
Pt:1.511775_3.023552_6.236086_ethanol 0.144411276296 -0.000695562765046 -0.00150079559934 0.131611825633 -0.000537874270847 -0.00930413862435 -0.00113657118437 6.58601410843e-05 0.000833158993547 0.435259114804 -0.00117033225788 0.00466365847722 -0.00216915521032 0.00135461074058 0.00625939397305 0.267333446354 0.00307240520904 -0.0216090185448 -0.00871218879092 0.000105570485512 -0.00146579453595 -0.0026966384095 0.00040895795108 0.00206660746531 0.118540418149 0.00424538665731 0.0131788976646 -0.000604789596791 0.000817505171738 0.00122689700446 0.10917044458 -0.00147921170313 -0.0116768324706 -0.000602375204725 -0.00106426488513 0.000274038090064 0.00689668
Pt:1.511775_3.023552_6.991976_ethanol 0.131497909076 -0.000524289243292 -0.00113377564902 0.121624774806 -0.000326815805465 -0.0072722462723 -0.000898255189646 3.38462226962e-05 0.000804204646819 0.396604576207 -5.92597910415e-05 0.00383365650465 -0.00127770103507 0.00118593021986 0.00444260694289 0.247005418284 0.00310066183385 -0.0167774138253 -0.0076174596869 0.000335990039943 -0.00112721223548 -0.00233735701711 1.47609427263e-05 0.00151177391703 0.112992496659 0.00461305013046 0.0116181682605 -0.000438805086768 0.000821555407543 0.000982887911748 0.103445141188 -0.000771572495139 -0.0104854296937 -0.000495916364299 -0.000915450782518 0.00013546075781 0.00642965
Pt:1.511775_3.779442_-5.858154_ethanol 0.140549758089 -0.000626894499459 -0.00138403223094 0.128486565895 -0.00362975009326 -0.0109323258263 -0.000906768500914 0.000534924140579 0.00013705403342 0.423790523229 -0.000649412291961 0.00419317404097 -0.0018241203402 0.0013075678586 0.00567189516094 0.266017798105 0.00448277844498 -0.0262261619375 4.93597237158e-05 -0.000187216656143 -0.00178720548944 -0.0017318645429 0.00185796110578 0.000680318757537 0.0904561670979 -0.00600911842441 0.00466157711995 0.00022871951948 -0.00053637198007 0.000120821466288 0.102190977137 -0.00937980745582 -0.00146114763933 -0.00025557490279 0.000727507226385 0.000232292987662 0.00298771
Pt:1.511775_3.779442_-5.102264_ethanol 0.153903668069 -0.000821705134773 -0.0018161264978 0.138461900763 -0.00439838883957 -0.0135773956721 -0.00111769565462 0.000747034111189 -0.00012811425965 0.464807517922 -0.000511416310471 0.0057564179191 -0.00230354531561 0.00186383434421 0.00744272492266 0.286193511898 0.00368099739749 -0.0323849836271 0.000984908216713 -0.000750796169872 -0.00195894732397 -0.00178234763974 0.00284970252027 0.000638411766955 0.094876963921 -0.00637962393214 0.00550000522071 0.000216434585772 -0.00064055736489 0.000184111360419 0.107199638629 -0.0102858321487 -0.0022999654348 -0.0003224980099 0.00081197023733 0.00038223288481 0.00379093
Pt:1.511775_3.779442_-4.346374_ethanol 0.169133479295 -0.00108873335418 -0.00240861500183 0.149254699306 -0.00532867889018 -0.016876033303 -0.00137710479865 0.00104357228678 -0.000590286595888 0.512620591963 0.000727926174483 0.00845718828933 -0.00262168756588 0.00295057213935 0.00968567246478 0.307246223571 0.00193061360763 -0.0395874590648 0.00254321096738 -0.00159300397615 -0.00183646508159 -0.00172891957056 0.00418735963311 0.00037450150184 0.0994496942273 -0.00670885981769 0.00647356112806 0.000187077094217 -0.000756395864665 0.000270004882748 0.112209148529 -0.0111748190867 -0.00334103150501 -0.000405742521231 0.00087764047842 0.000576306386492 0.00479929
Pt:1.511775_3.779442_4.724306_ethanol 0.16448675505 -0.000981049894329 -0.0022163910607 0.146217813913 -0.00297353869307 -0.0143970947513 -0.00147233632918 0.000507117733594 0.000199569002099 0.494841976452 -0.00387244113587 0.00603151718191 -0.0040596823947 0.00156114123625 0.0099468865332 0.299205332967 0.0027983051236 -0.0339215501589 -0.0045722404497 -0.000792328203334 -0.0020765703105 -0.00253953593363 0.00269580467425 0.00205189206921 0.119123672515 0.00163523637078 0.0140000220665 -0.000811538356756 0.000332867819924 0.0014053313922 0.113665927046 -0.00386422941053 -0.0122457840843 -0.000707444357973 -0.00102877598981 0.000721073986741 0.00688218
Pt:1.511775_3.779442_5.480196_ethanol 0.149813369852 -0.000739941032799 -0.00167572711822 0.135633578931 -0.00223796474411 -0.0113937199263 -0.00119219948716 0.000325620835327 0.000471138024618 0.450845402056 -0.00240806393027 0.00473512427174 -0.00285393376688 0.00125566611273 0.0073175436018 0.277954132914 0.00372072482905 -0.0269678735611 -0.00514802186275 -0.000168963362432 -0.00185498822585 -0.00246498477617 0.00154001571681 0.00179538957376 0.115205829958 0.00247152464684 0.0128802827021 -0.000684995087143 0.000478604206471 0.00121594970507 0.108683476702 -0.00281334026938 -0.0113440816202 -0.000601553678461 -0.000962361095038 0.000508614467912 0.00658293
Pt:1.511775_3.779442_6.236086_ethanol 0.136982821132 -0.000564663219009 -0.00128170147884 0.125902443719 -0.00168166313182 -0.00903491887625 -0.000964173948067 0.000209020907067 0.000585915524518 0.412465333739 -0.00121667784633 0.00385725786312 -0.00192190598383 0.00107540016694 0.00537956474249 0.257959339331 0.00395437302819 -0.0213123922159 -0.00514813215042 0.000196806133553 -0.00151631083545 -0.00226626119688 0.000790987651848 0.00145557452499 0.110863897003 0.00308683480559 0.0116712418504 -0.000552380939768 0.000562860722611 0.00102254325375 0.10366120822 -0.00195110926723 -0.0103975271885 -0.000505533260968 -0.000871376687014 0.000338965905435 0.00622539
Pt:1.511775_4.535332_-5.858154_ethanol 0.132329679033 -0.000497076772448 -0.00115582123686 0.122104612149 -0.00421979649637 -0.0101946105593 -0.00069151452405 0.000610225997805 -2.39199696946e-05 0.39953574229 0.000583898753026 0.00394753276281 -0.00102578727842 0.00133647125787 0.00436769717842 0.253958255639 0.00455972754235 -0.0244654480229 0.00278142347212 -0.000230384692171 -0.00157377257472 -0.0012364074889 0.00175550176354 4.78673622223e-05 0.0865309547462 -0.00544385850183 0.0045040913971 0.000189773363258 -0.000490798418718 0.000141567304162 0.0971028197618 -0.00861014494861 -0.00158300372163 -0.000268329012094 0.000638830776301 0.000243120278413 0.00302866
Pt:1.511775_4.535332_-5.102264_ethanol 0.143292268406 -0.000630008230987 -0.00146693182663 0.130568304423 -0.00503867348525 -0.0123776649088 -0.000821303506404 0.000827328147913 -0.000273032057049 0.433685751928 0.00150381899552 0.00541198964796 -0.00101535635891 0.00193565944454 0.00538597548173 0.271345673897 0.00396415329331 -0.029564021035 0.00415684660566 -0.000709232297722 -0.00169052066452 -0.00122101887181 0.00253057430368 -0.000199221041616 0.0903765535592 -0.00572330161491 0.00523628468807 0.000174567420107 -0.000574347500656 0.000200067311602 0.101369032541 -0.00933742230345 -0.00231950003873 -0.000328124750475 0.000698904419381 0.000370063891043 0.00379205
Pt:1.511775_4.535332_-4.346374_ethanol 0.155338745945 -0.000801202342867 -0.00186797312309 0.139499972685 -0.00599767680251 -0.0149891578121 -0.00097055449961 0.00111621227982 -0.000661909227284 0.472182939526 0.00368007264846 0.00779297111807 -0.000616475992445 0.00301679286906 0.00645749320619 0.289163407222 0.00269196534074 -0.0353335545547 0.00605692313063 -0.00139383961412 -0.00159022171942 -0.00114248463235 0.00350671746694 -0.00065769318053 0.0943022635226 -0.00595770037807 0.00606753313302 0.000145270162524 -0.00066394075022 0.000275873800229 0.105573147695 -0.0100304576015 -0.00320600460144 -0.000398836484164 0.000740997823416 0.000527584520642 0.00473738
Pt:1.511775_4.535332_-3.590484_ethanol 0.168254296733 -0.00101630674494 -0.00237239001144 0.148644445599 -0.00707786427156 -0.0180056371053 -0.00113663212031 0.0014849870449 -0.00122527223245 0.515277742917 0.00833199862826 0.0117712935814 0.000675824150892 0.00504371915805 0.0072994239594 0.306667475809 0.000580192363317 -0.0414665837287 0.00850788583817 -0.00226270605146 -0.00113112045855 -0.00102006703681 0.00462041816504 -0.00139300540816 0.0982421334177 -0.00612066701768 0.00699459275196 9.79005515753e-05 -0.000754786335392 0.00037164451108 0.109588035062 -0.0106399870023 -0.0042410404193 -0.000479656666786 0.000752504139746 0.000713199444627 0.00597452
Pt:1.511775_4.535332_3.968416_ethanol 0.164414591706 -0.000931332946867 -0.00221432724907 0.1461314009 -0.00503088423984 -0.0158852385614 -0.0013004748618 0.000947229348111 -0.000438440575684 0.496988489113 -0.000612416088053 0.00744638904901 -0.00284405504916 0.00236231690741 0.00913222333305 0.300927546088 0.00238287170463 -0.0373656961155 0.00171458485709 -0.00132660213467 -0.00187597367112 -0.00176969591324 0.00375389955916 0.000552993650187 0.113171520169 5.07807172026e-05 0.0127463980781 -0.000724704522231 9.90626144833e-06 0.00123129256117 0.110714398799 -0.00500211226067 -0.0111290839642 -0.000659948333533 -0.000773105876357 0.000870902173647 0.00675033
Pt:1.511775_4.535332_4.724306_ethanol 0.151715622211 -0.000730436911476 -0.0017407919828 0.137010913502 -0.00400685335048 -0.0129919204164 -0.00111021449016 0.000658085413422 -7.88362750066e-06 0.457355097019 -0.00142007725025 0.00537282062279 -0.00254379130677 0.00156298743313 0.00732959468462 0.282736731205 0.00373200655278 -0.0309302321991 -0.000266216214111 -0.000588738125595 -0.00193154411919 -0.00189749066003 0.00255208526252 0.000892912150655 0.110560220484 0.000924453433815 0.0120757707109 -0.000664125096314 0.000174888651641 0.00112081459505 0.10678373332 -0.00395245105533 -0.0105914902282 -0.000577608914124 -0.000783092158243 0.000679014576529 0.00634851
Pt:1.511775_4.535332_5.480196_ethanol 0.139973565228 -0.000572580221349 -0.00136770964275 0.128188626383 -0.00316725525003 -0.010557837938 -0.000935834789654 0.000451823889188 0.00025033111338 0.421541008187 -0.0012407574043 0.00413403871003 -0.00202468881007 0.00116208410319 0.00573830092577 0.264602499638 0.00432234536315 -0.0252025811353 -0.00148473626724 -8.49098036063e-05 -0.00173858739973 -0.00189987869081 0.00162093940699 0.00096055500207 0.107406677873 0.00165175672153 0.0112472134424 -0.00058142977746 0.000299585205866 0.000988885807451 0.102620919541 -0.00303263577499 -0.00993846537774 -0.0004974802503 -0.00075594018767 0.000508703011352 0.00600051
Pt:1.511775_5.291222_-5.102264_ethanol 0.1332385774 -0.000479811256268 -0.00118006835171 0.122814755383 -0.00531716716869 -0.011126933078 -0.000580932193018 0.000834383813224 -0.000341140970351 0.403740976926 0.00265548693416 0.00491422977317 -0.000133350223909 0.00187861902256 0.00381977090002 0.256201223955 0.00403734181284 -0.0265331478488 0.0062126401048 -0.000681382176447 -0.00141181011798 -0.000789445807081 0.00211329040048 -0.000713168731165 0.0860943015705 -0.0051284819187 0.00494370449093 0.000139166267108 -0.00051006738179 0.00020360105799 0.0958890485416 -0.00844544840933 -0.00228051924022 -0.000315436074666 0.000597208796942 0.000347894907781 0.00364921
Pt:1.511775_5.291222_-4.346374_ethanol 0.142756454568 -0.000589046356557 -0.00145100001137 0.130159171374 -0.00620955512625 -0.0131584968296 -0.000658177379079 0.00108730809 -0.00065098220868 0.434391789947 0.00488851682551 0.00682064753151 0.000527736218405 0.00280024634929 0.00425147225411 0.271126777852 0.00313646008095 -0.0310615476827 0.00812896545652 -0.00122915565799 -0.00133194572667 -0.000700837931253 0.00279062652439 -0.00120818408589 0.0894673930878 -0.00529041065698 0.00564931029847 0.000111183995476 -0.000578602970153 0.000268587095867 0.0994241018383 -0.00898205456268 -0.00303142210798 -0.000372988088158 0.000622688422696 0.000474341424438 0.00446969
Pt:1.511775_5.291222_-3.590484_ethanol 0.15258554355 -0.000717930789149 -0.00177120796189 0.137491761574 -0.00717814544758 -0.0154081815255 -0.000737438052575 0.00139330947787 -0.00106442006883 0.46722218204 0.00877145756562 0.00968201367097 0.00189294340299 0.00432024741737 0.00436971146546 0.285567442596 0.00169903860519 -0.0357561260699 0.010396934201 -0.00190255617693 -0.0010266595056 -0.000595432341533 0.00352545511327 -0.00188779701913 0.0928106015747 -0.00538706487902 0.0064198591441 6.93009182543e-05 -0.000645417512435 0.000347601986464 0.102755771625 -0.0094383724812 -0.0038866151669 -0.000435944434733 0.00062347880649 0.000618333898519 0.00546964
Pt:1.511775_5.291222_-2.834594_ethanol 0.16227356485 -0.000861914902713 -0.00212968426725 0.144467682297 -0.00816342804329 -0.0177563586823 -0.000815650460691 0.00173786645439 -0.001568325228 0.501246977953 0.0149463341107 0.0138055926579 0.00438082298307 0.00674645676668 0.00384209007914 0.298786056131 -0.000215511720821 -0.040261816418 0.012854312157 -0.00263250098801 -0.000469313856392 -0.00050791477475 0.00423512344993 -0.00271663146398 0.0960486595358 -0.00539572931503 0.00724107550068 1.1633135696e-05 -0.000704567407689 0.00044066704457 0.105763981946 -0.00977142352096 -0.00482701173384 -0.000501532735346 0.000591035788962 0.000772429809696 0.00670103
Pt:1.511775_5.291222_-2.078704_ethanol 0.171139291777 -0.00100913052103 -0.00249729444911 0.150634201472 -0.00906848655724 -0.0199946486438 -0.000890082808897 0.00208490191504 -0.00210962817201 0.53431767197 0.0234910177706 0.0191880455754 0.00827701151263 0.010267646293 0.00234632181352 0.309991439878 -0.00235106349824 -0.0441729519115 0.0151945846884 -0.0033098427138 0.000264723629535 -0.000469656198688 0.00483266613062 -0.00358104952329 0.099090498593 -0.005293311478 0.0080889288615 -6.23363826881e-05 -0.000748422921571 0.00054596610494 0.108319318513 -0.00993790251329 -0.00581809450928 -0.000565486863908 0.000518976364921 0.000924549593952 0.00816668
Pt:1.511775_5.291222_2.456636_ethanol 0.168683229508 -0.000955307974614 -0.00239174366867 0.149049656106 -0.0077067711216 -0.0185919425293 -0.00105789846773 0.00166504846289 -0.00149425725311 0.518269266387 0.0108445773809 0.0132289833086 0.00183855184148 0.00586763669081 0.00651423962882 0.307236118149 -0.000278903688818 -0.042279777725 0.0104264584091 -0.0025635268298 -0.000744637692315 -0.000820328466356 0.00473653876016 -0.00201192465812 0.107505624411 -0.00192127181278 0.0113860642765 -0.000569742325312 -0.00035244543008 0.00104240915909 0.108967786974 -0.00670270306059 -0.00978793449426 -0.000643341203617 -0.000404350230284 0.00104280602226 0.0075344
Pt:1.511775_5.291222_3.212526_ethanol 0.159493674605 -0.000805979699339 -0.00202250920363 0.142610553173 -0.00659302679487 -0.0161713383316 -0.000992987090667 0.00129491054355 -0.000928312267469 0.485798547326 0.00495512182737 0.00917162677089 -0.000263392198053 0.0035962810017 0.00670954414332 0.295052933488 0.00174853489354 -0.0376630827008 0.00742075153857 -0.00177612324572 -0.00135468804433 -0.00102048659297 0.00392894414671 -0.0010570463503 0.106618245131 -0.00108749337062 0.0112781682524 -0.00058935034188 -0.00019924814407 0.00102636402042 0.106570816424 -0.00573765374567 -0.00975866338812 -0.00059340002614 -0.00050635598672 0.000910011767698 0.00675512
Pt:1.511775_5.291222_3.968416_ethanol 0.149704372166 -0.000665214319132 -0.00167310837239 0.135495720746 -0.00551961959137 -0.0137722660327 -0.000906514225959 0.000971738922599 -0.000465051957871 0.453437453745 0.0017436136046 0.00647899768577 -0.00116216063997 0.00226975136257 0.00615463372128 0.280996247993 0.00325610259918 -0.0326177904617 0.00479624857523 -0.00105112227336 -0.00165534886834 -0.00121370359747 0.00303861147515 -0.000342559682868 0.105083137587 -0.000288088369447 0.0109624158024 -0.000579003773237 -5.20546573537e-05 0.000976565834326 0.103682595512 -0.00479342094346 -0.00954141942304 -0.000534893247786 -0.000568497034296 0.000764035121741 0.00621819
Pt:1.511775_5.291222_4.724306_ethanol 0.139929087688 -0.00054218182939 -0.00136676505413 0.128130387122 -0.00455335332356 -0.0115638121523 -0.000809065749462 0.000711771949187 -0.000126024697404 0.422473819113 0.000290710295295 0.00476536537555 -0.00138726637983 0.00152608610231 0.00529607076415 0.265947708605 0.0041588773339 -0.027627102681 0.00273153779679 -0.000472524731057 -0.00168375442155 -0.00134772724049 0.00220398694241 0.000105308126632 0.102982717469 0.000437685164536 0.0104728698326 -0.000543298222744 7.7094573779e-05 0.000900466170845 0.100433268951 -0.00391112995264 -0.00917649728554 -0.000473082164009 -0.000594213651041 0.000618959475031 0.00581393
Pt:1.511775_5.291222_5.480196_ethanol 0.130558033025 -0.000439534473642 -0.0011104873532 0.120828115863 -0.00372261590532 -0.00962814261085 -0.000709974877049 0.000513787302324 9.95076160692e-05 0.393523794978 -0.000201031002658 0.00366686346405 -0.00129093638407 0.00110820353173 0.004392340773 0.250672416241 0.00453625804495 -0.023039598033 0.00123762471532 -6.42053535449e-05 -0.00153783069373 -0.00140067826015 0.00150978439301 0.000335184031866 0.100419769641 0.00106303792687 0.00985373703558 -0.000489443124718 0.000180672117357 0.000807492805998 0.0969466144852 -0.0031169843756 -0.00870717197102 -0.000412197016309 -0.000590465503352 0.00048488609182 0.00546663
Pt:1.511775_6.047112_-4.346374_ethanol 0.131488991339 -0.000434650599623 -0.00113452474017 0.121437723715 -0.00612959237255 -0.0114851948719 -0.000431339862876 0.00100410001123 -0.000598425464567 0.400026335495 0.00503622364351 0.00577095067646 0.00104662130895 0.00244346470184 0.0028334551478 0.253813931596 0.00337886294548 -0.0270990068844 0.0091552255693 -0.00108321094085 -0.00110542285932 -0.000388630407252 0.00216141742445 -0.00143217557272 0.0849547393449 -0.00470328634522 0.00523755418768 8.4004591577e-05 -0.000502230363059 0.000253781943625 0.0937632589927 -0.00804025427452 -0.00283914064047 -0.00033881377109 0.000522635639434 0.000421681573096 0.0040984
Pt:1.511775_6.047112_-3.590484_ethanol 0.139048700102 -0.000512985032815 -0.00134138260365 0.127327302892 -0.00695331609453 -0.0131577318529 -0.000462551926651 0.0012445492624 -0.000896199367639 0.425093898764 0.0079219625535 0.00773780060862 0.00216304579324 0.00350015108022 0.00272495424035 0.265687398357 0.00242598187724 -0.0306699576777 0.0111181102264 -0.00159662641783 -0.000909933286095 -0.000295448608104 0.00263984130503 -0.00199826791391 0.0878012751784 -0.00475277887385 0.0058777777608 4.74768417985e-05 -0.000551087517681 0.000318154009389 0.0965420212557 -0.00838070173298 -0.00354705894148 -0.00038695624111 0.000517187135578 0.000533326335888 0.00487796
